team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Mississippi State,4Q,10,122,48,2,Normal,penalty,,successful,,,0.34,,,,,P.Surtain,,1,,"7-T.Stevens scrambles, pushed ob at MSST 37 for 17 yards (2-P.Surtain). Penalty on BAMA 33-A.Jennings, Offside, declined."
Mississippi State,4Q,10,123,49,1,Normal,run,4,not successful,0.35,,0.33,0.65,N.Gibson,,,B.Young,S.Carter,0.5,0.5,"21-N.Gibson to MSST 41 for 4 yards (47-B.Young,5-S.Carter)."
Mississippi State,4Q,10,124,50,2,Normal,pass,,not successful,,0.20,0.33,0.63,,T.Stevens,S.Guidry,,,,,7-T.Stevens incomplete. Intended for 1-S.Guidry.
Mississippi State,4Q,10,125,51,3,Normal,pass,10,successful,,0.25,0.34,0.62,,T.Stevens,S.Guidry,J.Mayden,T.Lewis,0.5,0.5,"7-T.Stevens complete to 1-S.Guidry. 1-S.Guidry to BAMA 49 for 10 yards (21-J.Mayden,24-T.Lewis)."
Mississippi State,4Q,10,126,52,1,Normal,run,6,successful,0.37,,0.36,0.63,N.Gibson,,,P.Surtain,,1,,21-N.Gibson pushed ob at BAMA 43 for 6 yards (2-P.Surtain).
Mississippi State,4Q,10,127,53,2,Normal,run,-1,not successful,0.36,,0.35,0.64,T.Stevens,,,C.Barmore,P.Mathis,0.5,0.5,"7-T.Stevens to BAMA 44 for -1 yard (58-C.Barmore,48-P.Mathis)."
Mississippi State,4Q,10,128,54,3,Normal,run,4,not successful,0.34,,0.34,0.64,N.Gibson,,,A.Jennings,J.Battle,0.5,0.5,"21-N.Gibson to BAMA 40 for 4 yards (33-A.Jennings,9-J.Battle)."
Mississippi State,4Q,10,129,55,4,Normal,pass,6,successful,,0.29,0.35,0.63,,T.Stevens,S.Guidry,S.Lee,C.Harris,0.5,0.5,"7-T.Stevens complete to 1-S.Guidry. 1-S.Guidry to BAMA 34 for 6 yards (35-S.Lee,8-C.Harris)."
Mississippi State,4Q,10,130,56,1,Normal,run,-1,not successful,0.33,,0.35,0.64,G.Shrader,,,T.Diggs,T.Lewis,0.5,0.5,"6-G.Shrader to BAMA 35 for -1 yard (7-T.Diggs,24-T.Lewis)."
Mississippi State,4Q,10,131,57,2,Normal,pass,,not successful,,0.28,0.34,0.63,,T.Stevens,S.Guidry,,,,,7-T.Stevens incomplete. Intended for 1-S.Guidry.
