game,chart,team_num,offense,play_num,team_play,text,play_type,quarter,drive,down,red_zone,distance,yards,explosive,successful,uns_catches,uns,int,count,sr,xr,team_sr,team_xr,rr,rusher,passer,receiver,hex,hex_dark,extra_yards,avg_extra_yards
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,80,47,Braedyn Locke pass complete to Cade Yacamelli for 5 yds to the ALA 32 for a 1ST down,Pass,3,15,4,Other,4,5,0,1,,,,,0.31,0.04,0.4,0.02,0.45,,Braedyn Locke,Cade Yacamelli,#8C8C8CCC,#404040CC,1,-1.36
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,81,48,Braedyn Locke pass incomplete,Pass,3,15,3,Other,4,0,0,0,,,,,0.3,0.04,0.4,0.02,0.44,,Braedyn Locke,,#8C8C8CCC,#404040CC,-4,-1.42
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,82,49,Cade Yacamelli run for 17 yds to the ALA 15 for a 1ST down,Rush,3,15,1,Other,10,17,1,1,,,,,0.55,0.05,0.41,0.04,0.45,Cade Yacamelli,,,#8C8C8CCC,#404040CC,12,-1.14
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,83,50,Cade Yacamelli run for 7 yds to the ALA 8,Rush,3,15,1,Red zone,10,7,0,1,,,,,0.57,0.04,0.42,0.04,0.46,Cade Yacamelli,,,#8C8C8CCC,#404040CC,2,-1.08
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,84,51,Cade Yacamelli run for 2 yds to the ALA 6,Rush,3,15,2,Red zone,3,2,0,0,,,,,0.54,0.04,0.41,0.04,0.47,Cade Yacamelli,,,#8C8C8CCC,#404040CC,-0.1,-1.06
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,85,52,Chez Mellusi run for 2 yds to the ALA 4 for a 1ST down,Rush,3,15,3,Red zone,1,2,0,1,,,,,0.56,0.04,0.42,0.04,0.48,Chez Mellusi,,,#8C8C8CCC,#404040CC,1,-1.02
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,86,53,Chez Mellusi run for 2 yds to the ALA 2,Rush,3,15,1,Red zone,4,2,0,1,,,,,0.58,0.04,0.43,0.04,0.49,Chez Mellusi,,,#8C8C8CCC,#404040CC,0,-1
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,87,54,Cade Yacamelli run for a loss of 2 yards to the ALA 4,Rush,3,15,2,Red zone,2,-2,0,0,,,,,0.56,0.04,0.43,0.04,0.5,Cade Yacamelli,,,#8C8C8CCC,#404040CC,-3.4,-1.05
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,88,55,Tawee Walker run for 1 yd to the ALA 3,Rush,3,15,3,Red zone,4,1,0,0,,,,,0.54,0.04,0.42,0.04,0.51,Tawee Walker,,,#8C8C8CCC,#404040CC,-3,-1.08
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,89,56,Will Pauling 3 Yd pass from Braedyn Locke (Nathanial Vakos Kick),Pass,3,15,4,Red zone,3,3,0,1,,,,,0.32,0.04,0.43,0.04,0.5,,Braedyn Locke,Will Pauling,#8C8C8CCC,#404040CC,0,-1.06
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,90,34,Jalen Milroe run for 3 yds to the ALA 28,Rush,3,16,1,Other,10,3,0,0,,,,,0.5,0.1,0.5,0.18,0.59,Jalen Milroe,,,#E82525CC,#5A0000CC,-2,4.1
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,91,35,Jalen Milroe run for 3 yds to the ALA 31,Rush,3,16,2,Other,7,3,0,0,,,,,0.48,0.1,0.49,0.17,0.6,Jalen Milroe,,,#E82525CC,#5A0000CC,-1.9,3.93
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,92,36,Jalen Milroe sacked by Leon Lowery Jr. for a loss of 1 yard to the ALA 30,Pass,3,16,3,Other,4,-1,0,0,,,,,0.47,0.27,0.47,0.17,0.58,,,,#E82525CC,#5A0000CC,-5,3.68
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,93,57,"Cade Yacamelli run for 3 yds to the WIS 18 Cade Yacamelli fumbled, recovered by ALA Que Robinson Q. Robinson return for 0 yds",Rush,3,17,1,Other,15,3,0,0,,,,,0.52,0.03,0.42,0.04,0.51,Cade Yacamelli,,,#8C8C8CCC,#404040CC,-4.5,-1.12
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,94,37,Jam Miller run for 7 yds to the WIS 11,Rush,3,18,1,Red zone,10,7,0,1,,,,,0.5,0.09,0.49,0.16,0.59,Jam Miller,,,#E82525CC,#5A0000CC,2,3.64
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,95,38,Jalen Milroe run for 1 yd to the WIS 10,Rush,3,18,2,Red zone,3,1,0,0,,,,,0.48,0.09,0.47,0.16,0.61,Jalen Milroe,,,#E82525CC,#5A0000CC,-1.1,3.51
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,96,39,Jalen Milroe 10 yd run (Graham Nicholson Kick),Rush,3,18,3,Red zone,2,10,0,1,,,,,0.5,0.08,0.49,0.15,0.62,Jalen Milroe,,,#E82525CC,#5A0000CC,8,3.63
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,97,58,Braedyn Locke pass complete to Will Pauling for 25 yds to the WIS 43 for a 1ST down,Pass,3,19,1,Other,10,25,1,1,,,,,0.34,0.07,0.43,0.05,0.5,,Braedyn Locke,Will Pauling,#8C8C8CCC,#404040CC,20,-0.76
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,98,59,Tawee Walker run for 1 yd to the WIS 39,Rush,3,19,1,Other,15,1,0,0,,,,,0.5,0.03,0.42,0.05,0.51,Tawee Walker,,,#8C8C8CCC,#404040CC,-6.5,-0.86
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,99,60,"Braedyn Locke sacked for a loss of 11 yards to the WIS 28 Braedyn Locke fumbled, recovered by WIS Joe Huber , return for 0 yards",Pass,4,19,2,Other,14,-11,0,0,,,,,0.33,0.07,0.42,0.05,0.5,,,,#8C8C8CCC,#404040CC,-20.8,-1.19
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,100,61,Braedyn Locke pass complete to Will Pauling for 11 yds to the WIS 39,Pass,4,19,3,Other,25,11,0,0,,,,,0.32,0.06,0.41,0.05,0.49,,Braedyn Locke,Will Pauling,#8C8C8CCC,#404040CC,-14,-1.4
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,101,40,Richard Young run for 7 yds to the WIS 47,Rush,4,20,1,Other,10,7,0,1,,,,,0.52,0.08,0.5,0.15,0.63,Richard Young,,,#E82525CC,#5A0000CC,2,3.59
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,102,41,Richard Young run for 8 yds to the WIS 39 for a 1ST down,Rush,4,20,2,Other,3,8,0,1,,,,,0.54,0.08,0.51,0.15,0.63,Richard Young,,,#E82525CC,#5A0000CC,5.9,3.64
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,103,42,Richard Young run for 1 yd to the WIS 38,Rush,4,20,1,Other,10,1,0,0,,,,,0.52,0.07,0.5,0.14,0.64,Richard Young,,,#E82525CC,#5A0000CC,-4,3.46
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,104,43,Jalen Milroe pass incomplete,Pass,4,20,2,Other,14,0,0,0,,,,,0.44,0.25,0.49,0.14,0.63,,Jalen Milroe,,#E82525CC,#5A0000CC,-9.8,3.15
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,105,44,Jalen Milroe pass incomplete,Pass,4,20,3,Other,14,0,0,0,,,,,0.41,0.24,0.48,0.14,0.61,,Jalen Milroe,,#E82525CC,#5A0000CC,-14,2.76
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,106,62,Chez Mellusi run for 6 yds to the WIS 15,Rush,4,21,1,Other,10,6,0,1,,,,,0.52,0.03,0.42,0.05,0.5,Chez Mellusi,,,#8C8C8CCC,#404040CC,1,-1.36
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,107,63,Chez Mellusi run for 1 yd to the WIS 16,Rush,4,21,2,Other,4,1,0,0,,,,,0.5,0.03,0.41,0.05,0.51,Chez Mellusi,,,#8C8C8CCC,#404040CC,-1.8,-1.37
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,108,64,Braedyn Locke pass incomplete,Pass,4,21,3,Other,3,0,0,0,,,,,0.31,0.06,0.41,0.05,0.5,,Braedyn Locke,,#8C8C8CCC,#404040CC,-3,-1.39
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,109,45,Jalen Milroe pass complete to Josh Cuevas for 37 yds for a TD (Graham Nicholson KICK),Pass,4,22,1,Other,10,37,1,1,,,,,0.44,0.28,0.49,0.16,0.6,,Jalen Milroe,Josh Cuevas,#E82525CC,#5A0000CC,32,3.41
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,110,65,Darrion Dupree run for 3 yds to the WIS 28,Rush,4,23,1,Other,10,3,0,0,,,,,0.48,0.03,0.4,0.05,0.51,Darrion Dupree,,,#8C8C8CCC,#404040CC,-2,-1.4
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,111,66,Darrion Dupree run for 1 yd to the WIS 29,Rush,4,23,2,Other,7,1,0,0,,,,,0.47,0.03,0.39,0.05,0.52,Darrion Dupree,,,#8C8C8CCC,#404040CC,-3.9,-1.44
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,112,67,Braedyn Locke pass incomplete,Pass,4,23,3,Other,6,0,0,0,,,,,0.3,0.06,0.39,0.04,0.51,,Braedyn Locke,,#8C8C8CCC,#404040CC,-6,-1.51
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,113,46,Daniel Hill run for 5 yds to the ALA 17,Rush,4,24,1,Other,10,5,0,1,,,,,0.54,0.07,0.5,0.15,0.61,Daniel Hill,,,#E82525CC,#5A0000CC,0,3.34
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,114,47,Ty Simpson pass complete to Caleb Odom for 9 yds to the ALA 26 for a 1ST down,Pass,4,24,2,Other,5,9,0,1,,,,,0.47,0.26,0.51,0.15,0.6,,Ty Simpson,Caleb Odom,#E82525CC,#5A0000CC,5.5,3.39
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,115,48,Daniel Hill run for a loss of 1 yard to the ALA 25,Rush,4,24,1,Other,10,-1,0,0,,,,,0.52,0.07,0.5,0.15,0.6,Daniel Hill,,,#E82525CC,#5A0000CC,-6,3.19
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,116,49,Ty Simpson pass complete to Caleb Odom for 7 yds to the ALA 32,Pass,4,24,2,Other,11,7,0,0,,,,,0.45,0.25,0.49,0.14,0.59,,Ty Simpson,Caleb Odom,#E82525CC,#5A0000CC,-0.7,3.11
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,117,50,Ty Simpson pass complete to Rico Scott for 7 yds to the ALA 39 for a 1ST down,Pass,4,24,3,Other,4,7,0,1,,,,,0.48,0.24,0.5,0.14,0.58,,Ty Simpson,Rico Scott,#E82525CC,#5A0000CC,3,3.11
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,118,51,Ty Simpson pass complete to Rico Scott for 7 yds to the ALA 46,Pass,4,24,1,Other,10,7,0,1,,,,,0.5,0.23,0.51,0.14,0.57,,Ty Simpson,Rico Scott,#E82525CC,#5A0000CC,2,3.09
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,119,52,Ty Simpson run for 2 yds to the ALA 48,Rush,4,24,2,Other,3,2,0,0,,,,,0.5,0.07,0.5,0.13,0.58,Ty Simpson,,,#E82525CC,#5A0000CC,-0.1,3.03
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,120,53,Daniel Hill run for 2 yds to the 50 yard line for a 1ST down,Rush,4,24,3,Other,1,2,0,1,,,,,0.52,0.06,0.51,0.13,0.58,Daniel Hill,,,#E82525CC,#5A0000CC,1,2.99
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,121,54,Ty Simpson pass incomplete,Pass,4,24,1,Other,10,0,0,0,,,,,0.48,0.22,0.5,0.13,0.57,,Ty Simpson,,#E82525CC,#5A0000CC,-5,2.84
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,122,55,Daniel Hill run for 2 yds to the WIS 48,Rush,4,24,2,Other,10,2,0,0,,,,,0.5,0.06,0.49,0.13,0.58,Daniel Hill,,,#E82525CC,#5A0000CC,-5,2.7
2024-09-14 Alabama at Wisconsin,plays,1,Alabama,123,56,Ty Simpson sacked by Christian Alliegro for a loss of 8 yards to the ALA 44,Pass,4,24,3,Other,8,-8,0,0,,,,,0.46,0.21,0.48,0.13,0.57,,,,#E82525CC,#5A0000CC,-16,2.36
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,124,68,Darrion Dupree run for 8 yds to the WIS 19,Rush,4,25,1,Other,10,8,0,1,,,,,0.49,0.03,0.4,0.04,0.51,Darrion Dupree,,,#8C8C8CCC,#404040CC,3,-1.44
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,125,69,Darrion Dupree run for 1 yd to the WIS 20,Rush,4,25,2,Other,2,1,0,0,,,,,0.47,0.03,0.39,0.04,0.52,Darrion Dupree,,,#8C8C8CCC,#404040CC,-0.4,-1.43
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,126,70,Darrion Dupree run for 2 yds to the WIS 22 for a 1ST down,Rush,4,25,3,Other,1,2,0,1,,,,,0.49,0.03,0.4,0.04,0.53,Darrion Dupree,,,#8C8C8CCC,#404040CC,1,-1.39
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,127,71,Darrion Dupree run for 1 yd to the WIS 23,Rush,4,25,1,Other,10,1,0,0,,,,,0.47,0.03,0.39,0.04,0.54,Darrion Dupree,,,#8C8C8CCC,#404040CC,-4,-1.43
2024-09-14 Alabama at Wisconsin,plays,2,Wisconsin,128,72,Darrion Dupree run for 5 yds to the WIS 28,Rush,4,25,2,Other,9,5,0,0,,,,,0.46,0.03,0.39,0.04,0.54,Darrion Dupree,,,#8C8C8CCC,#404040CC,-1.3,-1.43
2024-09-28 Georgia at Alabama,teams,1,Alabama,,,,,,,,,,,14,31,,,,67,0.46,0.21,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,teams,2,Georgia,,,,,,,,,,,10,34,,,,77,0.44,0.13,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,play_type,1,Alabama,,,,Rush,,,,,,,4,10,,,,32,0.31,0.13,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,play_type,2,Georgia,,,,Rush,,,,,,,1,13,,,,25,0.52,0.04,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,play_type,1,Alabama,,,,Pass,,,,,,,10,21,,,,35,0.6,0.29,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,play_type,2,Georgia,,,,Pass,,,,,,,9,21,,,,52,0.4,0.17,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,quarter,1,Alabama,,,,,1Q,,,,,,6,16,,,,19,0.84,0.32,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,quarter,1,Alabama,,,,,2Q,,,,,,5,9,,,,22,0.41,0.23,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,quarter,1,Alabama,,,,,3Q,,,,,,1,2,,,,9,0.22,0.11,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,quarter,1,Alabama,,,,,4Q,,,,,,2,4,,,,17,0.24,0.12,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,quarter,2,Georgia,,,,,1Q,,,,,,2,3,,,,11,0.27,0.18,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,quarter,2,Georgia,,,,,2Q,,,,,,2,11,,,,18,0.61,0.11,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,quarter,2,Georgia,,,,,3Q,,,,,,1,6,,,,23,0.26,0.04,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,quarter,2,Georgia,,,,,4Q,,,,,,5,14,,,,25,0.56,0.2,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,down,1,Alabama,,,,,,,1D,,,,11,22,,,,36,0.61,0.31,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,down,1,Alabama,,,,,,,2D,,,,0,5,,,,18,0.28,0,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,down,1,Alabama,,,,,,,3D,,,,2,3,,,,11,0.27,0.18,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,down,1,Alabama,,,,,,,4D,,,,1,1,,,,2,0.5,0.5,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,down,2,Georgia,,,,,,,1D,,,,8,17,,,,36,0.47,0.22,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,down,2,Georgia,,,,,,,2D,,,,2,8,,,,21,0.38,0.1,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,down,2,Georgia,,,,,,,3D,,,,0,4,,,,15,0.27,0,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,down,2,Georgia,,,,,,,4D,,,,0,5,,,,5,1,0,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,red_zone,1,Alabama,,,,,,,,Other,,,13,27,,,,57,0.47,0.23,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,red_zone,1,Alabama,,,,,,,,Red zone,,,1,4,,,,10,0.4,0.1,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,red_zone,2,Georgia,,,,,,,,Other,,,10,29,,,,70,0.41,0.14,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,red_zone,2,Georgia,,,,,,,,Red zone,,,0,5,,,,7,0.71,0,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,distance,1,Alabama,,,,,,,,,0-3 yds,,1,3,,,,4,0.75,0.25,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,distance,1,Alabama,,,,,,,,,4-6 yds,,2,5,,,,11,0.45,0.18,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,distance,1,Alabama,,,,,,,,,7-9 yds,,0,2,,,,9,0.22,0,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,distance,1,Alabama,,,,,,,,,9> yds,,11,21,,,,43,0.49,0.26,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,distance,2,Georgia,,,,,,,,,0-3 yds,,0,7,,,,11,0.64,0,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,distance,2,Georgia,,,,,,,,,4-6 yds,,0,2,,,,7,0.29,0,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,distance,2,Georgia,,,,,,,,,7-9 yds,,0,3,,,,6,0.5,0,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,distance,2,Georgia,,,,,,,,,9> yds,,10,22,,,,53,0.42,0.19,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,drive,1,Alabama,,,,,,1,,,,,2,7,,,,8,0.88,0.25,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,drive,1,Alabama,,,,,,3,,,,,4,4,,,,6,0.67,0.67,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,drive,1,Alabama,,,,,,5,,,,,0,3,,,,3,1,0,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,drive,1,Alabama,,,,,,7,,,,,2,4,,,,7,0.57,0.29,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,drive,1,Alabama,,,,,,9,,,,,2,2,,,,8,0.25,0.25,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,drive,1,Alabama,,,,,,11,,,,,0,1,,,,3,0.33,0,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,drive,1,Alabama,,,,,,13,,,,,1,4,,,,6,0.67,0.17,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,drive,1,Alabama,,,,,,16,,,,,0,0,,,,3,0,0,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,drive,1,Alabama,,,,,,18,,,,,1,2,,,,6,0.33,0.17,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,drive,1,Alabama,,,,,,20,,,,,0,1,,,,3,0.33,0,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,drive,1,Alabama,,,,,,22,,,,,1,1,,,,6,0.17,0.17,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,drive,1,Alabama,,,,,,24,,,,,0,1,,,,5,0.2,0,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,drive,1,Alabama,,,,,,26,,,,,1,1,,,,1,1,1,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,drive,1,Alabama,,,,,,28,,,,,0,0,,,,2,0,0,0,0,0,,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,drive,2,Georgia,,,,,,2,,,,,1,1,,,,4,0.25,0.25,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,drive,2,Georgia,,,,,,4,,,,,1,1,,,,4,0.25,0.25,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,drive,2,Georgia,,,,,,6,,,,,0,1,,,,3,0.33,0,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,drive,2,Georgia,,,,,,8,,,,,1,7,,,,11,0.64,0.09,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,drive,2,Georgia,,,,,,10,,,,,0,0,,,,1,0,0,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,drive,2,Georgia,,,,,,12,,,,,0,1,,,,3,0.33,0,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,drive,2,Georgia,,,,,,14,,,,,1,3,,,,3,1,0.33,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,drive,2,Georgia,,,,,,15,,,,,0,0,,,,3,0,0,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,drive,2,Georgia,,,,,,17,,,,,1,5,,,,15,0.33,0.07,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,drive,2,Georgia,,,,,,19,,,,,0,2,,,,8,0.25,0,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,drive,2,Georgia,,,,,,21,,,,,2,4,,,,6,0.67,0.33,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,drive,2,Georgia,,,,,,23,,,,,2,3,,,,4,0.75,0.5,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,drive,2,Georgia,,,,,,25,,,,,1,1,,,,1,1,1,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,drive,2,Georgia,,,,,,27,,,,,0,5,,,,11,0.45,0,0,0,0,,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,rusher,1,Alabama,,,,,,,,,,,3,3,,10,,,0,0,0,0,0,Jalen Milroe,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,rusher,1,Alabama,,,,,,,,,,,0,2,,0,,,0,0,0,0,0,Germie Bernard,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,rusher,1,Alabama,,,,,,,,,,,1,1,,4,,,0,0,0,0,0,Justice Haynes,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,rusher,1,Alabama,,,,,,,,,,,0,0,,5,,,0,0,0,0,0,Jam Miller,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,rusher,1,Alabama,,,,,,,,,,,0,0,,1,,,0,0,0,0,0,Kendrick Law,,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,rusher,2,Georgia,,,,,,,,,,,1,5,,7,,,0,0,0,0,0,Trevor Etienne,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,rusher,2,Georgia,,,,,,,,,,,0,2,,3,,,0,0,0,0,0,Carson Beck,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,rusher,2,Georgia,,,,,,,,,,,0,2,,0,,,0,0,0,0,0,Dillon Bell,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,rusher,2,Georgia,,,,,,,,,,,0,1,,1,,,0,0,0,0,0,Branson Robinson,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,rusher,2,Georgia,,,,,,,,,,,0,1,,1,,,0,0,0,0,0,Cash Jones,,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,passer,1,Alabama,,,,,,,,,,,10,11,8,5,1,,0,0,0,0,0,,Jalen Milroe,,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,passer,2,Georgia,,,,,,,,,,,9,12,5,21,3,,0,0,0,0,0,,Carson Beck,,#8C8C8CCC,#404040CC,,0
2024-09-28 Georgia at Alabama,receiver,1,Alabama,,,,,,,,,,,3,4,0,0,,,0,0,0,0,0,,,Ryan Williams,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,receiver,1,Alabama,,,,,,,,,,,1,3,1,0,,,0,0,0,0,0,,,Germie Bernard,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,receiver,1,Alabama,,,,,,,,,,,0,2,0,0,,,0,0,0,0,0,,,Kobe Prentice,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,receiver,1,Alabama,,,,,,,,,,,1,1,3,0,,,0,0,0,0,0,,,CJ Dippre,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,receiver,1,Alabama,,,,,,,,,,,1,1,0,0,,,0,0,0,0,0,,,Josh Cuevas,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,receiver,1,Alabama,,,,,,,,,,,1,0,0,0,,,0,0,0,0,0,,,Cole Adams,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,receiver,1,Alabama,,,,,,,,,,,1,0,0,0,,,0,0,0,0,0,,,Emmanuel Henderson Jr.,#E82525CC,#5A0000CC,,0
2024-09-28 Georgia at Alabama,receiver,1,Alabama,,,,,,,,,,,1,0,0,0,,,0,0,0,0,0,,,Jam Miller,#E82525CC,#5A0000CC,,0
