game,chart,team_num,offense,play_num,team_play,text,play_type,quarter,drive,down,red_zone,distance,yards,explosive,successful,uns_catches,uns,int,count,sr,xr,team_sr,team_xr,rr,rusher,passer,receiver,hex,hex_dark,extra_yards,avg_extra_yards
2023-09-16 Alabama at South Florida,plays,1,Alabama,58,23,Roydell Williams run for 3 yds to the USF 49 for a 1ST down,Rush,2,,3,Other,1,3,0,1,,,,,0.45,0.09,0.35,0.04,0.48,Roydell Williams,,,#E82525CC,#5A0000CC,2,-2.14
2023-09-16 Alabama at South Florida,plays,1,Alabama,59,24,Jase McClellan run for 2 yds to the USF 47,Rush,2,,1,Other,10,2,0,0,,,,,0.42,0.08,0.33,0.04,0.5,Jase McClellan,,,#E82525CC,#5A0000CC,-3,-2.18
2023-09-16 Alabama at South Florida,plays,1,Alabama,60,25,Tyler Buchner pass incomplete to Jermaine Burton,Pass,2,,2,Other,8,0,0,0,,,,,0.23,0,0.32,0.04,0.48,,Tyler Buchner,,#E82525CC,#5A0000CC,-5.6,-2.31
2023-09-16 Alabama at South Florida,plays,1,Alabama,61,26,Tyler Buchner pass incomplete to Isaiah Bond,Pass,2,,3,Other,8,0,0,0,,,,,0.21,0,0.31,0.04,0.46,,Tyler Buchner,,#E82525CC,#5A0000CC,-8,-2.53
2023-09-16 Alabama at South Florida,plays,2,South Florida,62,36,Michel Dukes run for 2 yds to the USF 22,Rush,2,,1,Other,10,2,0,0,,,,,0.3,0.05,0.25,0.03,0.56,Michel Dukes,,,#7B9D8ACC,#30503ECC,-3,-3.16
2023-09-16 Alabama at South Florida,plays,2,South Florida,63,37,"Byrum Brown run for 3 yds to the USF 25 Byrum Brown fumbled, recovered by ALA James Smith",Rush,2,,2,Other,8,3,0,0,,,,,0.29,0.05,0.24,0.03,0.57,Byrum Brown,,,#7B9D8ACC,#30503ECC,-2.6,-3.15
2023-09-16 Alabama at South Florida,plays,1,Alabama,64,27,Jase McClellan run for 17 yds to the USF 8 for a 1ST down,Rush,2,,1,Other,10,17,1,1,,,,,0.46,0.15,0.33,0.07,0.48,Jase McClellan,,,#E82525CC,#5A0000CC,12,-1.99
2023-09-16 Alabama at South Florida,plays,1,Alabama,65,28,Ty Simpson pass incomplete,Pass,2,,1,Red zone,8,0,0,0,,,,,0.2,0,0.32,0.07,0.46,,Ty Simpson,,#E82525CC,#5A0000CC,-4,-2.06
2023-09-16 Alabama at South Florida,plays,1,Alabama,66,29,Roydell Williams run for 3 yds to the USF 5,Rush,2,,2,Red zone,8,3,0,0,,,,,0.43,0.14,0.31,0.07,0.48,Roydell Williams,,,#E82525CC,#5A0000CC,-2.6,-2.08
2023-09-16 Alabama at South Florida,plays,1,Alabama,67,30,Ty Simpson sacked by Daquan Evans for a loss of 7 yards to the USF 12,Pass,2,,3,Red zone,5,-7,0,0,,,,,0.19,0,0.3,0.07,0.47,,,,#E82525CC,#5A0000CC,-12,-2.41
2023-09-16 Alabama at South Florida,plays,2,South Florida,68,38,Nay'Quan Wright run for 1 yd to the USF 26,Rush,2,,1,Other,10,1,0,0,,,,,0.27,0.05,0.24,0.03,0.58,Nay'Quan Wright,,,#7B9D8ACC,#30503ECC,-4,-3.17
2023-09-16 Alabama at South Florida,plays,2,South Florida,69,39,Byrum Brown pass complete to Sean Atkins for 8 yds to the USF 34,Pass,2,,2,Other,9,8,0,1,,,,,0.24,0,0.26,0.03,0.56,,Byrum Brown,Sean Atkins,#7B9D8ACC,#30503ECC,1.7,-3.05
2023-09-16 Alabama at South Florida,plays,2,South Florida,70,40,Nay'Quan Wright run for 3 yds to the USF 37 for a 1ST down,Rush,2,,3,Other,1,3,0,1,,,,,0.3,0.04,0.28,0.03,0.58,Nay'Quan Wright,,,#7B9D8ACC,#30503ECC,2,-2.92
2023-09-16 Alabama at South Florida,plays,2,South Florida,71,41,Byrum Brown run for 1 yd to the USF 38,Rush,2,,1,Other,10,1,0,0,,,,,0.29,0.04,0.27,0.02,0.59,Byrum Brown,,,#7B9D8ACC,#30503ECC,-4,-2.95
2023-09-16 Alabama at South Florida,plays,2,South Florida,72,42,Byrum Brown pass incomplete to Khafre Brown,Pass,2,,2,Other,9,0,0,0,,,,,0.22,0,0.26,0.02,0.57,,Byrum Brown,,#7B9D8ACC,#30503ECC,-6.3,-3.03
2023-09-16 Alabama at South Florida,plays,2,South Florida,73,43,Nay'Quan Wright run for 3 yds to the USF 41,Rush,2,,3,Other,9,3,0,0,,,,,0.28,0.04,0.26,0.02,0.58,Nay'Quan Wright,,,#7B9D8ACC,#30503ECC,-6,-3.1
2023-09-16 Alabama at South Florida,plays,1,Alabama,74,31,Jase McClellan run for 9 yds to the ALA 34,Rush,2,,1,Other,10,9,0,1,,,,,0.47,0.13,0.32,0.06,0.48,Jase McClellan,,,#E82525CC,#5A0000CC,4,-2.21
2023-09-16 Alabama at South Florida,plays,1,Alabama,75,32,Ty Simpson pass incomplete to Malik Benson,Pass,2,,2,Other,1,0,0,0,,,,,0.18,0,0.31,0.06,0.47,,Ty Simpson,,#E82525CC,#5A0000CC,-0.7,-2.16
2023-09-16 Alabama at South Florida,plays,1,Alabama,76,33,Jase McClellan run for 1 yd to the ALA 35 for a 1ST down,Rush,2,,3,Other,1,1,0,1,,,,,0.5,0.13,0.33,0.06,0.48,Jase McClellan,,,#E82525CC,#5A0000CC,0,-2.09
2023-09-16 Alabama at South Florida,plays,1,Alabama,77,34,Ty Simpson pass incomplete,Pass,2,,1,Other,10,0,0,0,,,,,0.17,0,0.32,0.06,0.47,,Ty Simpson,,#E82525CC,#5A0000CC,-5,-2.18
2023-09-16 Alabama at South Florida,plays,1,Alabama,78,35,Jase McClellan run for 12 yds to the ALA 47 for a 1ST down,Rush,2,,2,Other,10,12,0,1,,,,,0.53,0.12,0.34,0.06,0.49,Jase McClellan,,,#E82525CC,#5A0000CC,5,-1.97
2023-09-16 Alabama at South Florida,plays,2,South Florida,79,44,Byrum Brown run for 2 yds to the USF 27,Rush,3,,1,Other,10,2,0,0,,,,,0.27,0.04,0.25,0.02,0.59,Byrum Brown,,,#7B9D8ACC,#30503ECC,-3,-3.09
2023-09-16 Alabama at South Florida,plays,2,South Florida,80,45,Nay'Quan Wright run for 2 yds to the USF 29,Rush,3,,2,Other,8,2,0,0,,,,,0.26,0.04,0.24,0.02,0.6,Nay'Quan Wright,,,#7B9D8ACC,#30503ECC,-3.6,-3.1
2023-09-16 Alabama at South Florida,plays,2,South Florida,81,46,Byrum Brown run for 15 yds to the USF 44 for a 1ST down,Rush,3,,3,Other,6,15,1,1,,,,,0.29,0.07,0.26,0.04,0.61,Byrum Brown,,,#7B9D8ACC,#30503ECC,9,-2.84
2023-09-16 Alabama at South Florida,plays,2,South Florida,82,47,Byrum Brown pass incomplete to Michael Brown-Stephens,Pass,3,,1,Other,10,0,0,0,,,,,0.21,0,0.26,0.04,0.6,,Byrum Brown,,#7B9D8ACC,#30503ECC,-5,-2.89
2023-09-16 Alabama at South Florida,plays,2,South Florida,83,48,Byrum Brown pass complete to Sean Atkins for 5 yds to the USF 49,Pass,3,,2,Other,10,5,0,0,,,,,0.2,0,0.25,0.04,0.58,,Byrum Brown,Sean Atkins,#7B9D8ACC,#30503ECC,-2,-2.87
2023-09-16 Alabama at South Florida,plays,2,South Florida,84,49,Nay'Quan Wright run for 3 yds to the USF 47,Rush,3,,3,Other,10,3,0,0,,,,,0.28,0.07,0.24,0.04,0.59,Nay'Quan Wright,,,#7B9D8ACC,#30503ECC,-7,-2.95
2023-09-16 Alabama at South Florida,plays,2,South Florida,85,50,Gunnar Greenwald run for 3 yds to the 50 yard line,Rush,3,,4,Other,7,3,0,0,,,,,0.27,0.07,0.24,0.04,0.6,Gunnar Greenwald,,,#7B9D8ACC,#30503ECC,-4,-2.97
2023-09-16 Alabama at South Florida,plays,1,Alabama,86,36,Jase McClellan run for 4 yds to the USF 46,Rush,3,,1,Other,10,4,0,0,,,,,0.5,0.11,0.33,0.06,0.5,Jase McClellan,,,#E82525CC,#5A0000CC,-1,-1.95
2023-09-16 Alabama at South Florida,plays,1,Alabama,87,37,Jase McClellan run for 1 yd to the USF 45,Rush,3,,2,Other,6,1,0,0,,,,,0.47,0.11,0.32,0.05,0.51,Jase McClellan,,,#E82525CC,#5A0000CC,-3.2,-1.98
2023-09-16 Alabama at South Florida,plays,1,Alabama,88,38,Ty Simpson sacked by Jaelen Stokes for a loss of 7 yards to the ALA 43,Pass,3,,3,Other,10,-7,0,0,,,,,0.16,0,0.32,0.05,0.5,,,,#E82525CC,#5A0000CC,-17,-2.38
2023-09-16 Alabama at South Florida,plays,2,South Florida,89,51,Byrum Brown pass complete to K'Wan Powell for a loss of 5 yards to the USF 12,Pass,3,,1,Other,10,-5,0,0,,,,,0.19,0,0.24,0.04,0.59,,Byrum Brown,K'Wan Powell,#7B9D8ACC,#30503ECC,-10,-3.11
2023-09-16 Alabama at South Florida,plays,2,South Florida,90,52,Byrum Brown run for 16 yds to the USF 28 for a 1ST down,Rush,3,,2,Other,15,16,1,1,,,,,0.29,0.1,0.25,0.06,0.6,Byrum Brown,,,#7B9D8ACC,#30503ECC,5.5,-2.95
2023-09-16 Alabama at South Florida,plays,2,South Florida,91,53,K'Wan Powell run for a loss of 1 yard to the USF 27,Rush,3,,1,Other,10,-1,0,0,,,,,0.28,0.09,0.25,0.06,0.6,K'Wan Powell,,,#7B9D8ACC,#30503ECC,-6,-3
2023-09-16 Alabama at South Florida,plays,2,South Florida,92,54,Byrum Brown run for 1 yd to the USF 28,Rush,3,,2,Other,11,1,0,0,,,,,0.27,0.09,0.24,0.06,0.61,Byrum Brown,,,#7B9D8ACC,#30503ECC,-6.7,-3.07
2023-09-16 Alabama at South Florida,plays,2,South Florida,93,55,Byrum Brown pass complete to Naiem Simmons for 7 yds to the USF 35,Pass,3,,3,Other,10,7,0,0,,,,,0.18,0,0.24,0.05,0.6,,Byrum Brown,Naiem Simmons,#7B9D8ACC,#30503ECC,-3,-3.07
2023-09-16 Alabama at South Florida,plays,1,Alabama,94,39,Ty Simpson pass incomplete to CJ Dippre,Pass,3,,1,Other,10,0,0,0,,,,,0.15,0,0.31,0.05,0.49,,Ty Simpson,,#E82525CC,#5A0000CC,-5,-2.44
2023-09-16 Alabama at South Florida,plays,1,Alabama,95,40,Ty Simpson pass complete to CJ Dippre for 45 yds to the USF 39 for a 1ST down,Pass,3,,2,Other,10,45,1,1,,,,,0.19,0.05,0.33,0.08,0.48,,Ty Simpson,CJ Dippre,#E82525CC,#5A0000CC,38,-1.43
2023-09-16 Alabama at South Florida,plays,1,Alabama,96,41,Roydell Williams run for 7 yds to the USF 32,Rush,3,,1,Other,10,7,0,1,,,,,0.5,0.1,0.34,0.07,0.49,Roydell Williams,,,#E82525CC,#5A0000CC,2,-1.35
2023-09-16 Alabama at South Florida,plays,1,Alabama,97,42,Roydell Williams run for 26 yds to the USF 6 for a 1ST down,Rush,3,,2,Other,3,26,1,1,,,,,0.52,0.14,0.36,0.1,0.5,Roydell Williams,,,#E82525CC,#5A0000CC,23.9,-0.75
2023-09-16 Alabama at South Florida,plays,1,Alabama,98,43,Ty Simpson pass complete to Robbie Ouzts for 5 yds to the USF 1,Pass,3,,1,Red zone,6,5,0,1,,,,,0.23,0.05,0.37,0.09,0.49,,Ty Simpson,Robbie Ouzts,#E82525CC,#5A0000CC,2,-0.68
2023-09-16 Alabama at South Florida,plays,1,Alabama,99,44,Roydell Williams run for 1 yd for a TD (Will Reichard KICK),Rush,3,,2,Red zone,1,1,0,1,,,,,0.55,0.14,0.39,0.09,0.5,Roydell Williams,,,#E82525CC,#5A0000CC,0.3,-0.66
2023-09-16 Alabama at South Florida,plays,2,South Florida,100,56,Byrum Brown pass complete to Weston Wolff for 12 yds to the USF 37 for a 1ST down,Pass,3,,1,Other,10,12,0,1,,,,,0.22,0,0.25,0.05,0.59,,Byrum Brown,Weston Wolff,#7B9D8ACC,#30503ECC,7,-2.89
2023-09-16 Alabama at South Florida,plays,2,South Florida,101,57,Nay'Quan Wright run for 2 yds to the USF 39,Rush,3,,1,Other,10,2,0,0,,,,,0.26,0.09,0.25,0.05,0.6,Nay'Quan Wright,,,#7B9D8ACC,#30503ECC,-3,-2.89
2023-09-16 Alabama at South Florida,plays,2,South Florida,102,58,Nay'Quan Wright run for 1 yd to the USF 40,Rush,3,,2,Other,8,1,0,0,,,,,0.26,0.09,0.24,0.05,0.6,Nay'Quan Wright,,,#7B9D8ACC,#30503ECC,-4.6,-2.92
2023-09-16 Alabama at South Florida,plays,2,South Florida,103,59,Byrum Brown run for 31 yds to the ALA 29 for a 1ST down,Rush,3,,3,Other,7,31,1,1,,,,,0.28,0.11,0.25,0.07,0.61,Byrum Brown,,,#7B9D8ACC,#30503ECC,24,-2.47
2023-09-16 Alabama at South Florida,plays,2,South Florida,104,60,Byrum Brown pass incomplete to Michael Brown-Stephens,Pass,3,,1,Other,10,0,0,0,,,,,0.21,0,0.25,0.07,0.6,,Byrum Brown,,#7B9D8ACC,#30503ECC,-5,-2.51
2023-09-16 Alabama at South Florida,plays,2,South Florida,105,61,K'Wan Powell run for 7 yds to the ALA 22,Rush,3,,2,Other,10,7,0,1,,,,,0.3,0.11,0.26,0.07,0.61,K'Wan Powell,,,#7B9D8ACC,#30503ECC,0,-2.47
2023-09-16 Alabama at South Florida,plays,2,South Florida,106,62,K'Wan Powell run for 1 yd to the ALA 21,Rush,3,,3,Other,3,1,0,0,,,,,0.29,0.11,0.26,0.06,0.61,K'Wan Powell,,,#7B9D8ACC,#30503ECC,-2,-2.46
2023-09-16 Alabama at South Florida,plays,2,South Florida,107,63,Byrum Brown run for a loss of 1 yard to the ALA 22,Rush,3,,4,Other,2,-1,0,0,,,,,0.28,0.1,0.25,0.06,0.62,Byrum Brown,,,#7B9D8ACC,#30503ECC,-3,-2.47
2023-09-16 Alabama at South Florida,plays,1,Alabama,108,45,Ty Simpson sacked by Jason Vaughn for a loss of 8 yards to the ALA 14,Pass,3,,1,Other,10,-8,0,0,,,,,0.22,0.04,0.38,0.09,0.49,,,,#E82525CC,#5A0000CC,-13,-0.94
2023-09-16 Alabama at South Florida,plays,1,Alabama,109,46,Roydell Williams run for 13 yds to the ALA 27,Rush,3,,2,Other,18,13,0,1,,,,,0.57,0.13,0.39,0.09,0.5,Roydell Williams,,,#E82525CC,#5A0000CC,0.4,-0.91
2023-09-16 Alabama at South Florida,plays,1,Alabama,110,47,Ty Simpson sacked by Daquan Evans for a loss of 6 yards to the ALA 26,Pass,3,,1,Other,10,-6,0,0,,,,,0.21,0.04,0.38,0.09,0.49,,,,#E82525CC,#5A0000CC,-11,-1.12
2023-09-16 Alabama at South Florida,plays,1,Alabama,111,48,Ty Simpson pass complete to Roydell Williams for 2 yds to the ALA 28,Pass,4,,2,Other,16,2,0,0,,,,,0.2,0.04,0.38,0.08,0.48,,Ty Simpson,Roydell Williams,#E82525CC,#5A0000CC,-9.2,-1.29
2023-09-16 Alabama at South Florida,plays,1,Alabama,112,49,Ty Simpson run for 10 yds to the ALA 38,Rush,4,,3,Other,14,10,0,0,,,,,0.54,0.13,0.37,0.08,0.49,Ty Simpson,,,#E82525CC,#5A0000CC,-4,-1.34
2023-09-16 Alabama at South Florida,plays,2,South Florida,113,64,Byrum Brown pass incomplete to Naiem Simmons,Pass,4,,1,Other,10,0,0,0,,,,,0.2,0,0.25,0.06,0.61,,Byrum Brown,,#7B9D8ACC,#30503ECC,-5,-2.51
2023-09-16 Alabama at South Florida,plays,2,South Florida,114,65,K'Wan Powell run for 3 yds to the USF 18,Rush,4,,2,Other,10,3,0,0,,,,,0.28,0.1,0.25,0.06,0.62,K'Wan Powell,,,#7B9D8ACC,#30503ECC,-4,-2.53
2023-09-16 Alabama at South Florida,plays,2,South Florida,115,66,Byrum Brown run for 4 yds to the USF 22,Rush,4,,3,Other,7,4,0,0,,,,,0.27,0.1,0.24,0.06,0.62,Byrum Brown,,,#7B9D8ACC,#30503ECC,-3,-2.54
2023-09-16 Alabama at South Florida,plays,1,Alabama,116,50,Jase McClellan run for a loss of 1 yard to the ALA 21,Rush,4,,1,Other,10,-1,0,0,,,,,0.52,0.12,0.36,0.08,0.5,Jase McClellan,,,#E82525CC,#5A0000CC,-6,-1.44
2023-09-16 Alabama at South Florida,plays,1,Alabama,117,51,Ty Simpson pass complete to Isaiah Bond for 14 yds to the ALA 35 for a 1ST down,Pass,4,,2,Other,11,14,0,1,,,,,0.23,0.04,0.37,0.08,0.49,,Ty Simpson,Isaiah Bond,#E82525CC,#5A0000CC,6.3,-1.29
2023-09-16 Alabama at South Florida,plays,1,Alabama,118,52,Roydell Williams run for 3 yds to the ALA 38,Rush,4,,1,Other,10,3,0,0,,,,,0.5,0.12,0.37,0.08,0.5,Roydell Williams,,,#E82525CC,#5A0000CC,-2,-1.3
2023-09-16 Alabama at South Florida,plays,1,Alabama,119,53,Ty Simpson sacked by Daquan Evans for a loss of 4 yards to the ALA 34,Pass,4,,2,Other,7,-4,0,0,,,,,0.22,0.04,0.36,0.08,0.49,,,,#E82525CC,#5A0000CC,-8.9,-1.44
2023-09-16 Alabama at South Florida,plays,1,Alabama,120,54,Ty Simpson pass complete to Jermaine Burton for 7 yds to the ALA 41,Pass,4,,3,Other,11,7,0,0,,,,,0.21,0.04,0.35,0.07,0.48,,Ty Simpson,Jermaine Burton,#E82525CC,#5A0000CC,-4,-1.49
2023-09-16 Alabama at South Florida,plays,2,South Florida,121,67,Byrum Brown pass incomplete to Jayson Littlejohn,Pass,4,,1,Other,10,0,0,0,,,,,0.19,0,0.24,0.06,0.61,,Byrum Brown,,#7B9D8ACC,#30503ECC,-5,-2.57
2023-09-16 Alabama at South Florida,plays,2,South Florida,122,68,Nay'Quan Wright run for 2 yds to the USF 33,Rush,4,,2,Other,10,2,0,0,,,,,0.26,0.1,0.24,0.06,0.62,Nay'Quan Wright,,,#7B9D8ACC,#30503ECC,-5,-2.61
2023-09-16 Alabama at South Florida,plays,2,South Florida,123,69,Byrum Brown pass complete to Sean Atkins for 6 yds to the USF 39,Pass,4,,3,Other,8,6,0,0,,,,,0.19,0,0.23,0.06,0.61,,Byrum Brown,Sean Atkins,#7B9D8ACC,#30503ECC,-2,-2.6
2023-09-16 Alabama at South Florida,plays,2,South Florida,124,70,Byrum Brown pass complete to Weston Wolff for 5 yds to the USF 44 for a 1ST down,Pass,4,,4,Other,2,5,0,1,,,,,0.21,0,0.24,0.06,0.6,,Byrum Brown,Weston Wolff,#7B9D8ACC,#30503ECC,3,-2.52
2023-09-16 Alabama at South Florida,plays,2,South Florida,125,71,Byrum Brown pass complete to Sean Atkins for 15 yds to the ALA 41 for a 1ST down,Pass,4,,1,Other,10,15,1,1,,,,,0.24,0.03,0.25,0.07,0.59,,Byrum Brown,Sean Atkins,#7B9D8ACC,#30503ECC,10,-2.35
2023-09-16 Alabama at South Florida,plays,2,South Florida,126,72,"Byrum Brown pass intercepted, touchback. Malachi Moore return for no gain",Pass,4,,1,Other,10,0,0,0,,,,,0.23,0.03,0.25,0.07,0.58,,Byrum Brown,,#7B9D8ACC,#30503ECC,-5,-2.38
2023-09-16 Alabama at South Florida,plays,1,Alabama,127,55,Roydell Williams run for 3 yds to the ALA 23,Rush,4,,1,Other,10,3,0,0,,,,,0.48,0.11,0.35,0.07,0.49,Roydell Williams,,,#E82525CC,#5A0000CC,-2,-1.5
2023-09-16 Alabama at South Florida,plays,1,Alabama,128,56,Roydell Williams run for 48 yds to the USF 29 for a 1ST down,Rush,4,,2,Other,7,48,1,1,,,,,0.5,0.14,0.36,0.09,0.5,Roydell Williams,,,#E82525CC,#5A0000CC,43.1,-0.7
2023-09-16 Alabama at South Florida,plays,1,Alabama,129,57,Roydell Williams run for 1 yd to the USF 28,Rush,4,,1,Other,10,1,0,0,,,,,0.48,0.14,0.35,0.09,0.51,Roydell Williams,,,#E82525CC,#5A0000CC,-4,-0.76
2023-09-16 Alabama at South Florida,plays,1,Alabama,130,58,Ty Simpson run for 6 yds to the USF 22,Rush,4,,2,Other,9,6,0,0,,,,,0.47,0.13,0.34,0.09,0.52,Ty Simpson,,,#E82525CC,#5A0000CC,-0.3,-0.75
2023-09-16 Alabama at South Florida,plays,1,Alabama,131,59,Jam Miller run for 1 yd to the USF 21,Rush,4,,3,Other,3,1,0,0,,,,,0.45,0.13,0.34,0.08,0.53,Jam Miller,,,#E82525CC,#5A0000CC,-2,-0.77
2023-09-16 Alabama at South Florida,plays,1,Alabama,132,60,Roydell Williams run for 12 yds to the USF 14,Rush,4,,1,Other,20,12,0,1,,,,,0.47,0.13,0.35,0.08,0.53,Roydell Williams,,,#E82525CC,#5A0000CC,2,-0.73
2023-09-16 Alabama at South Florida,plays,1,Alabama,133,61,Roydell Williams run for 7 yds to the USF 7,Rush,4,,2,Red zone,8,7,0,1,,,,,0.48,0.12,0.36,0.08,0.54,Roydell Williams,,,#E82525CC,#5A0000CC,1.4,-0.69
2023-09-16 Alabama at South Florida,plays,1,Alabama,134,62,Ty Simpson run for 3 yds to the USF 4 for a 1ST down,Rush,4,,3,Red zone,1,3,0,1,,,,,0.5,0.12,0.37,0.08,0.55,Ty Simpson,,,#E82525CC,#5A0000CC,2,-0.65
2023-09-16 Alabama at South Florida,plays,1,Alabama,135,63,Roydell Williams run for 2 yds to the USF 2,Rush,4,,1,Red zone,4,2,0,1,,,,,0.51,0.11,0.38,0.08,0.56,Roydell Williams,,,#E82525CC,#5A0000CC,0,-0.64
2023-09-16 Alabama at South Florida,plays,1,Alabama,136,64,Roydell Williams run for 1 yd to the USF 1,Rush,4,,2,Red zone,2,1,0,0,,,,,0.5,0.11,0.38,0.08,0.56,Roydell Williams,,,#E82525CC,#5A0000CC,-0.4,-0.64
2023-09-16 Alabama at South Florida,plays,1,Alabama,137,65,Ty Simpson run for 1 yd for a TD (Will Reichard KICK),Rush,4,,3,Red zone,1,1,0,1,,,,,0.51,0.11,0.38,0.08,0.57,Ty Simpson,,,#E82525CC,#5A0000CC,0,-0.63
2023-09-16 Alabama at South Florida,plays,2,South Florida,138,73,Byrum Brown pass incomplete to Naiem Simmons,Pass,4,,1,Other,10,0,0,0,,,,,0.23,0.03,0.25,0.07,0.58,,Byrum Brown,,#7B9D8ACC,#30503ECC,-5,-2.42
2023-09-16 Alabama at South Florida,plays,2,South Florida,139,74,Byrum Brown sacked by Chris Braswell for a loss of 5 yards to the USF 20,Pass,4,,2,Other,10,-5,0,0,,,,,0.22,0.03,0.24,0.07,0.57,,,,#7B9D8ACC,#30503ECC,-12,-2.55
2023-09-23 Ole Miss at Alabama,teams,1,Alabama,,,,,,,,,,,8,29,,,,65,0.45,0.12,0,0,0,,,,#E82525CC,#5A0000CC,,0
2023-09-23 Ole Miss at Alabama,teams,2,Ole Miss,,,,,,,,,,,8,20,,,,63,0.32,0.13,0,0,0,,,,#25AAF4CC,#005280CC,,0
2023-09-23 Ole Miss at Alabama,play_type,1,Alabama,,,,Rush,,,,,,,3,18,,,,40,0.45,0.08,0,0,0,,,,#E82525CC,#5A0000CC,,0
2023-09-23 Ole Miss at Alabama,play_type,2,Ole Miss,,,,Rush,,,,,,,0,6,,,,23,0.26,0,0,0,0,,,,#25AAF4CC,#005280CC,,0
2023-09-23 Ole Miss at Alabama,play_type,1,Alabama,,,,Pass,,,,,,,5,11,,,,25,0.44,0.2,0,0,0,,,,#E82525CC,#5A0000CC,,0
2023-09-23 Ole Miss at Alabama,play_type,2,Ole Miss,,,,Pass,,,,,,,8,14,,,,40,0.35,0.2,0,0,0,,,,#25AAF4CC,#005280CC,,0
2023-09-23 Ole Miss at Alabama,quarter,1,Alabama,,,,,1Q,,,,,,2,8,,,,16,0.5,0.13,0,0,0,,,,#E82525CC,#5A0000CC,,0
2023-09-23 Ole Miss at Alabama,quarter,1,Alabama,,,,,2Q,,,,,,2,7,,,,21,0.33,0.1,0,0,0,,,,#E82525CC,#5A0000CC,,0
2023-09-23 Ole Miss at Alabama,quarter,1,Alabama,,,,,3Q,,,,,,2,6,,,,14,0.43,0.14,0,0,0,,,,#E82525CC,#5A0000CC,,0
2023-09-23 Ole Miss at Alabama,quarter,1,Alabama,,,,,4Q,,,,,,2,8,,,,14,0.57,0.14,0,0,0,,,,#E82525CC,#5A0000CC,,0
2023-09-23 Ole Miss at Alabama,quarter,2,Ole Miss,,,,,1Q,,,,,,3,6,,,,15,0.4,0.2,0,0,0,,,,#25AAF4CC,#005280CC,,0
2023-09-23 Ole Miss at Alabama,quarter,2,Ole Miss,,,,,2Q,,,,,,1,5,,,,13,0.38,0.08,0,0,0,,,,#25AAF4CC,#005280CC,,0
2023-09-23 Ole Miss at Alabama,quarter,2,Ole Miss,,,,,3Q,,,,,,1,4,,,,17,0.24,0.06,0,0,0,,,,#25AAF4CC,#005280CC,,0
2023-09-23 Ole Miss at Alabama,quarter,2,Ole Miss,,,,,4Q,,,,,,3,5,,,,18,0.28,0.17,0,0,0,,,,#25AAF4CC,#005280CC,,0
2023-09-23 Ole Miss at Alabama,down,1,Alabama,,,,,,,1D,,,,4,14,,,,30,0.47,0.13,0,0,0,,,,#E82525CC,#5A0000CC,,0
2023-09-23 Ole Miss at Alabama,down,1,Alabama,,,,,,,2D,,,,2,9,,,,22,0.41,0.09,0,0,0,,,,#E82525CC,#5A0000CC,,0
2023-09-23 Ole Miss at Alabama,down,1,Alabama,,,,,,,3D,,,,2,6,,,,13,0.46,0.15,0,0,0,,,,#E82525CC,#5A0000CC,,0
2023-09-23 Ole Miss at Alabama,down,2,Ole Miss,,,,,,,1D,,,,3,8,,,,26,0.31,0.12,0,0,0,,,,#25AAF4CC,#005280CC,,0
2023-09-23 Ole Miss at Alabama,down,2,Ole Miss,,,,,,,2D,,,,4,6,,,,20,0.3,0.2,0,0,0,,,,#25AAF4CC,#005280CC,,0
2023-09-23 Ole Miss at Alabama,down,2,Ole Miss,,,,,,,3D,,,,0,3,,,,13,0.23,0,0,0,0,,,,#25AAF4CC,#005280CC,,0
2023-09-23 Ole Miss at Alabama,down,2,Ole Miss,,,,,,,4D,,,,1,3,,,,4,0.75,0.25,0,0,0,,,,#25AAF4CC,#005280CC,,0
2023-09-23 Ole Miss at Alabama,red_zone,1,Alabama,,,,,,,,Other,,,8,25,,,,51,0.49,0.16,0,0,0,,,,#E82525CC,#5A0000CC,,0
2023-09-23 Ole Miss at Alabama,red_zone,1,Alabama,,,,,,,,Red zone,,,0,4,,,,14,0.29,0,0,0,0,,,,#E82525CC,#5A0000CC,,0
2023-09-23 Ole Miss at Alabama,red_zone,2,Ole Miss,,,,,,,,Other,,,8,19,,,,54,0.35,0.15,0,0,0,,,,#25AAF4CC,#005280CC,,0
2023-09-23 Ole Miss at Alabama,red_zone,2,Ole Miss,,,,,,,,Red zone,,,0,1,,,,9,0.11,0,0,0,0,,,,#25AAF4CC,#005280CC,,0
2023-09-23 Ole Miss at Alabama,distance,1,Alabama,,,,,,,,,0-3 yds,,1,5,,,,5,1,0.2,0,0,0,,,,#E82525CC,#5A0000CC,,0
2023-09-23 Ole Miss at Alabama,distance,1,Alabama,,,,,,,,,3-6 yds,,1,5,,,,11,0.45,0.09,0,0,0,,,,#E82525CC,#5A0000CC,,0
2023-09-23 Ole Miss at Alabama,distance,1,Alabama,,,,,,,,,7-9 yds,,0,4,,,,13,0.31,0,0,0,0,,,,#E82525CC,#5A0000CC,,0
2023-09-23 Ole Miss at Alabama,distance,1,Alabama,,,,,,,,,>=10 yds,,6,15,,,,36,0.42,0.17,0,0,0,,,,#E82525CC,#5A0000CC,,0
2023-09-23 Ole Miss at Alabama,distance,2,Ole Miss,,,,,,,,,0-3 yds,,0,2,,,,3,0.67,0,0,0,0,,,,#25AAF4CC,#005280CC,,0
