team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Georgia,4Q,14,169,74,3,Normal,pass,19,explosive,,0.30,0.39,0.38,,S.Bennett,K.Jackson,,,,, 13-S.Bennett complete to 10-K.Jackson. 10-K.Jackson to BAMA 46 for 19 yards. 
Georgia,4Q,14,170,75,1,Normal,pass,,not successful,,0.29,0.38,0.38,,S.Bennett,K.Jackson,,,,, 13-S.Bennett incomplete. Intended for 10-K.Jackson. 
Georgia,4Q,14,171,76,2,Normal,no play,10,successful,,,0.39,,,,,C.Allen,,1,," 13-S.Bennett sacked at BAMA 45 for 1 yard. Penalty on BAMA 28-J.Jobe, Holding, 10 yards, enforced at BAMA 46. No Play. (4-C.Allen). "
Georgia,4Q,14,172,77,1,Normal,pass,18,explosive,,0.31,0.40,0.37,,S.Bennett,M.Rosemy-Jacksaint,,,,, 13-S.Bennett complete to 81-M.Rosemy-Jacksaint. 81-M.Rosemy-Jacksaint runs ob at BAMA 18 for 18 yards. 
Georgia,4Q,14,173,78,1,Red Zone,run,-4,not successful,0.50,,0.39,0.38,J.Cook,,,C.Allen,,1,, 4-J.Cook to BAMA 22 for -4 yards (4-C.Allen). 
Georgia,4Q,14,174,79,2,Normal,pass,,not successful,,0.30,0.39,0.38,,S.Bennett,K.Jackson,,,,, 13-S.Bennett incomplete. Intended for 10-K.Jackson. 
Georgia,4Q,14,175,80,3,Normal,run,4,not successful,0.48,,0.38,0.39,S.Bennett,,,C.Allen,,1,, 13-S.Bennett scrambles to BAMA 18 for 4 yards (4-C.Allen). 
Alabama,4Q,13,177,76,1,Normal,pass,7,successful,,0.58,0.51,0.45,,M.Jones,D.Smith,N.Smith,,1,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith to BAMA 27 for 7 yards (4-N.Smith). 
Alabama,4Q,13,178,77,2,Normal,run,4,successful,0.42,,0.52,0.46,N.Harris,,,Q.Walker,,1,, 22-N.Harris to BAMA 31 for 4 yards (25-Q.Walker). 
Alabama,4Q,13,179,78,1,Normal,run,4,not successful,0.41,,0.51,0.47,N.Harris,,,N.Dean,,1,, 22-N.Harris to BAMA 35 for 4 yards (17-N.Dean). 
Alabama,4Q,13,180,79,2,Normal,run,10,successful,0.42,,0.52,0.48,N.Harris,,,R.LeCounte,,1,, 22-N.Harris to BAMA 45 for 10 yards (2-R.LeCounte). 
Alabama,4Q,13,181,80,1,Normal,run,5,successful,0.44,,0.53,0.49,N.Harris,,,R.LeCounte,C.Tindall,0.5,0.5," 22-N.Harris to BAMA 50 for 5 yards (2-R.LeCounte,41-C.Tindall). "
Alabama,4Q,13,182,81,2,Normal,run,5,successful,0.46,,0.53,0.49,B.Robinson,,,J.Rochester,Q.Walker,0.5,0.5," 4-B.Robinson to UGA 45 for 5 yards (92-J.Rochester,25-Q.Walker). "
Alabama,4Q,13,183,82,1,Normal,run,2,not successful,0.44,,0.53,0.50,B.Robinson,,,Q.Walker,,1,, 4-B.Robinson to UGA 43 for 2 yards (25-Q.Walker). 
Alabama,4Q,13,184,83,2,Normal,run,7,successful,0.46,,0.53,0.51,N.Harris,,,E.Stokes,Q.Walker,0.5,0.5," 22-N.Harris to UGA 36 for 7 yards (27-E.Stokes,25-Q.Walker). "
Alabama,4Q,13,185,84,3,Normal,run,2,successful,0.47,,0.54,0.51,N.Harris,,,J.Johnson,,1,, 22-N.Harris to UGA 34 for 2 yards (11-J.Johnson). 
