team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Western Carolina,1Q,2,21,5,1,Normal,run,8,successful,0.33,,0.40,0.60,T.Adams,,,S.Lee,,1,,12-T.Adams to WC 33 for 8 yards (35-S.Lee).
Western Carolina,1Q,2,22,6,2,Normal,penalty,15,successful,,,0.50,,,,,J.Eboigbe,,1,,"12-T.Adams to WC 31 for -2 yards (92-J.Eboigbe). Penalty on BAMA 92-J.Eboigbe, Facemask, Incidental, 15 yards, enforced at WC 31."
Western Carolina,1Q,2,23,7,1,Normal,run,11,successful,0.50,,0.57,0.67,T.Adams,,,C.Harris,,1,,12-T.Adams to BAMA 43 for 11 yards (8-C.Harris).
Western Carolina,1Q,2,24,8,1,Normal,pass,10,successful,,0.67,0.63,0.57,,T.Adams,C.Young,X.McKinney,,1,,12-T.Adams complete to 5-C.Young. 5-C.Young to BAMA 33 for 10 yards (15-X.McKinney).
Western Carolina,1Q,2,25,9,1,Normal,run,1,not successful,0.40,,0.56,0.63,T.Adams,,,C.Barmore,,1,,12-T.Adams to BAMA 32 for 1 yard (58-C.Barmore).
Western Carolina,1Q,2,26,10,2,Normal,pass,,not successful,,0.50,0.50,0.56,,T.Adams,J.Young,,,,," 12-T.Adams incomplete. Intended for 11-J.Young, INTERCEPTED by 15-X.McKinney at BAMA 19. 15-X.McKinney runs 81 yards for a touchdown."
Western Carolina,1Q,3,29,11,1,Normal,pass,9,successful,,0.60,0.55,0.50,,T.Adams,O.Cosenke,S.Lee,,1,,12-T.Adams complete to 84-O.Cosenke. 84-O.Cosenke to WC 34 for 9 yards (35-S.Lee).
Western Carolina,1Q,3,30,12,2,Normal,run,0,not successful,0.33,,0.50,0.55,D.Spencer,,,B.Ingraham,C.Harris,0.5,0.5,"20-D.Spencer to WC 34 for no gain (52-B.Ingraham,8-C.Harris)."
Western Carolina,1Q,3,31,13,3,Normal,pass,17,explosive,,0.67,0.54,0.50,,T.Adams,O.Cosenke,,,,,12-T.Adams complete to 84-O.Cosenke. 84-O.Cosenke to BAMA 49 for 17 yards.
Western Carolina,1Q,3,32,14,1,Normal,run,6,successful,0.43,,0.57,0.54,D.Spencer,,,S.Lee,,1,,20-D.Spencer to BAMA 43 for 6 yards (35-S.Lee).
