team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Alabama,4Q,15,186,86,4,Normal,run,18,explosive,0.53,,0.50,0.44,M.Jones,,,J.Davis,,1,,10-M.Jones to AUB 19 for 18 yards (13-J.Davis).
Alabama,4Q,15,187,87,1,Red Zone,run,4,not successful,0.52,,0.49,0.45,N.Harris,,,Z.McClain,,1,,22-N.Harris to AUB 15 for 4 yards (35-Z.McClain).
Alabama,4Q,15,188,88,2,Red Zone,run,5,successful,0.53,,0.50,0.46,N.Harris,,,Z.McClain,,1,,22-N.Harris to AUB 10 for 5 yards (35-Z.McClain).
Alabama,4Q,15,189,89,3,Red Zone,run,1,successful,0.54,,0.51,0.47,M.Jones,,,M.Davidson,T.Truesdell,0.5,0.5,"10-M.Jones to AUB 9 for 1 yard (3-M.Davidson,94-T.Truesdell)."
Alabama,4Q,15,190,90,1,Red Zone,run,-1,not successful,0.53,,0.50,0.47,N.Harris,,,Z.McClain,D.Brown,0.5,0.5,"22-N.Harris to AUB 10 for -1 yard (35-Z.McClain,5-D.Brown)."
Alabama,4Q,15,192,92,2,Red Zone,run,5,not successful,0.51,,0.49,0.48,M.Jones,,,B.Bryant,,1,,10-M.Jones to AUB 10 for 5 yards (1-B.Bryant).
Alabama,4Q,15,193,93,3,Red Zone,pass,-1,not successful,,0.41,0.49,0.47,,M.Jones,M.Jones,D.Brown,,1,,10-M.Jones complete to 10-M.Jones. 10-M.Jones to AUB 11 for -1 yard (5-D.Brown).
Auburn,4Q,14,195,71,1,Normal,run,2,not successful,0.38,,0.42,0.48,J.Whitlow,,,P.Mathis,,1,,28-J.Whitlow to AUB 22 for 2 yards (48-P.Mathis).
Auburn,4Q,14,196,72,2,Normal,run,1,not successful,0.37,,0.41,0.49,J.Whitlow,,,S.Lee,,1,,28-J.Whitlow to AUB 23 for 1 yard (35-S.Lee).
Auburn,4Q,14,197,73,3,Normal,run,3,not successful,0.35,,0.41,0.50,J.Whitlow,,,X.McKinney,,1,,28-J.Whitlow to AUB 26 for 3 yards (15-X.McKinney).
Auburn,4Q,14,198,74,4,Normal,no play,5,successful,,,0.42,,,,,,,,,"Team penalty on BAMA, 12 men in the huddle, 5 yards, enforced at AUB 26. No Play."
