team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Alabama,4Q,15,162,85,1,Red Zone,run,2,successful,0.64,,0.52,0.49,T.Sanders,,,J.Harris,,1,, 24-T.Sanders to MSST 1 for 2 yards (15-J.Harris). 
Alabama,4Q,15,163,86,2,Red Zone,run,0,not successful,0.62,,0.51,0.50,T.Sanders,,,E.Thompson,A.Brule,0.5,0.5," 24-T.Sanders to MSST 1 for no gain (40-E.Thompson,3-A.Brule). "
Alabama,4Q,15,164,87,3,Red Zone,run,-2,not successful,0.61,,0.51,0.51,T.Sanders,,,S.Preston,L.Guidry,0.5,0.5," 24-T.Sanders to MSST 3 for -2 yards (12-S.Preston,35-L.Guidry). "
Alabama,4Q,15,165,88,4,Red Zone,penalty,8,not successful,,,0.50,,,,,K.Randolph,,,," 9-B.Young to MSST 3, FUMBLES. 2-T.Wheat to MSST 16 for 13 yards (60-K.Randolph). Team penalty on MSST, Personal Foul, 8 yards, enforced at MSST 16. "
Mississippi State,4Q,13,166,66,1,Normal,pass,13,successful,,0.29,0.30,0.23,,W.Rogers,L.Witherspoon,J.Moody,,1,, 2-W.Rogers complete to 22-L.Witherspoon. 22-L.Witherspoon to MSST 21 for 13 yards (42-J.Moody). 
Mississippi State,4Q,13,167,67,1,Normal,pass,,not successful,,0.29,0.30,0.22,,W.Rogers,,,,,, 2-W.Rogers incomplete. INTERCEPTED by 2-P.Surtain at MSST 25. 2-P.Surtain runs 25 yards for a touchdown. 
Mississippi State,4Q,14,170,68,1,Normal,pass,2,not successful,,0.28,0.29,0.22,,W.Rogers,M.Heath,J.Jobe,,1,, 2-W.Rogers complete to 4-M.Heath. 4-M.Heath to MSST 27 for 2 yards (28-J.Jobe). 
Mississippi State,4Q,14,171,69,2,Normal,pass,7,successful,,0.30,0.30,0.21,,W.Rogers,A.Williams,B.Branch,S.Wynn,0.5,0.5," 2-W.Rogers complete to 85-A.Williams. 85-A.Williams to MSST 34 for 7 yards (14-B.Branch,90-S.Wynn). "
Mississippi State,4Q,14,172,70,3,Normal,run,0,not successful,0.31,,0.30,0.23,L.Witherspoon,,,J.McMillon,,1,, 22-L.Witherspoon to MSST 34 for no gain (40-J.McMillon). 
Mississippi State,4Q,14,173,71,4,Normal,no play,5,successful,,,0.31,,,,,,,,," Penalty on BAMA 50-T.Smith, Offside, 5 yards, enforced at MSST 34. No Play. "
Mississippi State,4Q,14,174,72,1,Normal,pass,8,successful,,0.31,0.32,0.22,,W.Rogers,J.Walley,B.Branch,,1,, 2-W.Rogers complete to 31-J.Walley. 31-J.Walley to MSST 47 for 8 yards (14-B.Branch). 
Mississippi State,4Q,14,175,73,2,Normal,pass,,not successful,,0.30,0.32,0.22,,W.Rogers,M.Heath,,,,, 2-W.Rogers incomplete. Intended for 4-M.Heath. 
Mississippi State,4Q,14,176,74,3,Normal,pass,1,not successful,,0.30,0.31,0.22,,W.Rogers,L.Witherspoon,M.Moore,S.Lee,0.5,0.5," 2-W.Rogers complete to 22-L.Witherspoon. 22-L.Witherspoon to MSST 48 for 1 yard (13-M.Moore,35-S.Lee). "
Mississippi State,4Q,14,177,75,4,Normal,pass,4,successful,,0.31,0.32,0.21,,W.Rogers,L.Witherspoon,R.Williams,,1,, 2-W.Rogers complete to 22-L.Witherspoon. 22-L.Witherspoon to BAMA 48 for 4 yards (22-R.Williams). 
Mississippi State,4Q,14,178,76,1,Normal,pass,,not successful,,0.31,0.32,0.21,,W.Rogers,O.Mitchell,,,,, 2-W.Rogers incomplete. Intended for 5-O.Mitchell. 
Mississippi State,4Q,14,179,77,2,Normal,pass,7,successful,,0.32,0.33,0.21,,W.Rogers,L.Witherspoon,J.Moody,B.Branch,0.5,0.5," 2-W.Rogers complete to 22-L.Witherspoon. 22-L.Witherspoon to BAMA 41 for 7 yards (42-J.Moody,14-B.Branch). "
