team,quarter,drive_team,play_count,play_count_team,down,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Florida,4Q,11,152,79,3,pass,6,successful,,0.58,0.53,0.47,,K.Trask,V.Jefferson,K.Fulton,,1,,11-K.Trask complete to 12-V.Jefferson. 12-V.Jefferson to FLA 37 for 6 yards (1-K.Fulton).
Florida,4Q,11,153,80,1,pass,-9,not successful,,0.56,0.52,0.47,,K.Trask,,K.Chaisson,,1,,11-K.Trask sacked at FLA 28 for -9 yards (18-K.Chaisson).
Florida,4Q,11,154,81,2,run,3,not successful,0.46,,0.51,0.47,L.Perine,,,K.Chaisson,,1,,2-L.Perine to FLA 31 for 3 yards (18-K.Chaisson).
Florida,4Q,11,155,82,3,pass,18,explosive,,0.58,0.52,0.47,,K.Trask,F.Swain,M.Divinity,,1,,11-K.Trask complete to 16-F.Swain. 16-F.Swain pushed ob at FLA 49 for 18 yards (45-M.Divinity).
Florida,4Q,11,156,83,1,pass,12,successful,,0.59,0.53,0.46,,K.Trask,J.Copeland,K.Fulton,,1,,11-K.Trask complete to 15-J.Copeland. 15-J.Copeland pushed ob at LSU 39 for 12 yards (1-K.Fulton).
Florida,4Q,11,157,84,1,pass,23,explosive,,0.60,0.53,0.45,,K.Trask,K.Pitts,J.Ward,,1,,"11-K.Trask complete to 84-K.Pitts. 84-K.Pitts to LSU 16 for 23 yards (16-J.Ward). Penalty on LSU 18-K.Chaisson, Offside, declined."
Florida,4Q,11,158,85,1,pass,,not successful,,0.58,0.53,0.45,,K.Trask,J.Copeland,,,,,11-K.Trask incomplete. Intended for 15-J.Copeland.
Florida,4Q,11,159,86,2,pass,,not successful,,0.57,0.52,0.44,,K.Trask,F.Swain,,,,,11-K.Trask incomplete. Intended for 16-F.Swain.
Florida,4Q,11,160,87,3,run,6,not successful,0.44,,0.51,0.45,K.Trask,,,G.Delpit,,1,,11-K.Trask to LSU 10 for 6 yards (7-G.Delpit).
Florida,4Q,11,161,88,4,no play,5,successful,,,0.52,,,,,T.Grimes,,1,,"11-K.Trask incomplete. Intended for 16-F.Swain, INTERCEPTED by 1-K.Fulton at LSU 8. 1-K.Fulton to FLA 34 for 58 yards (8-T.Grimes). Penalty on LSU 9-M.Brooks, Roughing the passer, 5 yards, enforced at LSU 10. Penalty on LSU 7-G.Delpit, Unsportsmanlike conduct, 3 yards, enforced at LSU 5. No Play."
Florida,4Q,11,162,89,1,pass,,not successful,,0.56,0.51,0.44,,L.Perine,T.Cleveland,,,,,2-L.Perine incomplete. Intended for 89-T.Cleveland.
Florida,4Q,11,163,90,2,pass,,not successful,,0.54,0.51,0.44,,K.Trask,T.Cleveland,,,,,11-K.Trask incomplete. Intended for 89-T.Cleveland.
Florida,4Q,11,164,91,3,run,0,not successful,0.43,,0.50,0.45,L.Perine,,,N.Farrell,,1,,2-L.Perine to LSU 2 for no gain (92-N.Farrell).
Florida,4Q,11,165,92,4,run,-2,not successful,0.42,,0.49,0.45,K.Trask,,,K.Chaisson,,1,,11-K.Trask to LSU 4 for -2 yards (18-K.Chaisson).
LSU,4Q,12,166,52,1,run,2,not successful,0.45,,0.62,0.47,C.Edwards-Helaire,,,V.Miller,,1,,22-C.Edwards-Helaire to LSU 6 for 2 yards (51-V.Miller).
LSU,4Q,12,167,53,2,run,0,not successful,0.43,,0.60,0.48,C.Edwards-Helaire,,,V.Miller,,1,,22-C.Edwards-Helaire to LSU 6 for no gain (51-V.Miller).
