team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Alabama,1Q,2,38,21,1,Red Zone,run,4,successful,0.50,,0.57,0.38,N.Harris,,,T.Borland,,1,, 22-N.Harris to OSU 3 for 4 yards (32-T.Borland). 
Alabama,1Q,2,39,22,2,Red Zone,run,-2,not successful,0.44,,0.55,0.41,N.Harris,,,J.Hilliard,,1,, 22-N.Harris to OSU 5 for -2 yards (47-J.Hilliard). 
Alabama,2Q,3,40,23,3,Red Zone,pass,5,successful,,0.64,0.57,0.39,,M.Jones,D.Smith,,,,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith runs 5 yards for a touchdown. 
Ohio State,2Q,3,43,13,1,Normal,pass,14,successful,,0.67,0.58,0.50,,J.Fields,J.Williams,D.Hellams,,1,, 1-J.Fields complete to 6-J.Williams. 6-J.Williams to OSU 39 for 14 yards (29-D.Hellams). 
Ohio State,2Q,3,44,14,1,Normal,run,3,not successful,0.43,,0.54,0.54,M.Teague,,,C.Barmore,,1,, 33-M.Teague to OSU 42 for 3 yards (58-C.Barmore). 
Ohio State,2Q,3,45,15,2,Normal,pass,,not successful,,0.57,0.50,0.50,,J.Fields,,,,,, 1-J.Fields incomplete. 
Ohio State,2Q,3,46,16,3,Normal,pass,13,successful,,0.63,0.53,0.47,,J.Fields,G.Wilson,D.Hellams,B.Branch,0.5,0.5," 1-J.Fields complete to 5-G.Wilson. 5-G.Wilson to BAMA 45 for 13 yards (29-D.Hellams,14-B.Branch). "
Ohio State,2Q,3,48,18,1,Normal,run,6,not successful,0.38,,0.50,0.50,M.Teague,,,D.Moses,,1,, 33-M.Teague to BAMA 44 for 6 yards (32-D.Moses). 
Ohio State,2Q,3,49,19,2,Normal,pass,,not successful,,0.56,0.47,0.47,,J.Fields,G.Wilson,,,,, 1-J.Fields incomplete. Intended for 5-G.Wilson. 
Ohio State,2Q,3,50,20,3,Normal,pass,,not successful,,0.50,0.44,0.44,,J.Fields,M.Teague,,,,, 1-J.Fields incomplete. Intended for 33-M.Teague. 
Alabama,2Q,4,52,24,1,Normal,pass,12,successful,,0.67,0.58,0.38,,M.Jones,D.Smith,S.Banks,,1,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith to BAMA 24 for 12 yards (7-S.Banks). 
Alabama,2Q,4,53,25,1,Normal,pass,,not successful,,0.63,0.56,0.36,,M.Jones,,B.Browning,,,," 10-M.Jones sacked at BAMA 19 for -5 yards, FUMBLES (5-B.Browning). 5-B.Browning to BAMA 19 for no gain. "
Ohio State,2Q,4,54,22,1,Red Zone,pass,15,successful,,0.55,0.47,0.42,,J.Fields,J.Williams,,,,," 1-J.Fields incomplete. Intended for 6-J.Williams. Penalty on BAMA 28-J.Jobe, Pass interference, 15 yards, enforced at BAMA 19. No Play. "
Ohio State,2Q,4,55,23,1,Red Zone,run,4,successful,0.44,,0.50,0.45,M.Teague,,,,,,, 33-M.Teague runs 4 yards for a touchdown. 
Alabama,2Q,5,58,26,1,Normal,pass,16,explosive,,0.65,0.58,0.35,,M.Jones,D.Smith,,,,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith runs ob at BAMA 41 for 16 yards. 
Alabama,2Q,5,59,27,1,Normal,pass,13,successful,,0.67,0.59,0.33,,M.Jones,D.Smith,S.Banks,,1,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith to OSU 46 for 13 yards (7-S.Banks). 
Alabama,2Q,5,60,28,1,Normal,run,13,successful,0.50,,0.61,0.36,N.Harris,,,S.Banks,B.Browning,0.5,0.5," 22-N.Harris to OSU 33 for 13 yards (7-S.Banks,5-B.Browning). "
Alabama,2Q,5,61,29,1,Normal,run,7,successful,0.55,,0.62,0.38,M.Jones,,,,,,, 10-M.Jones scrambles to OSU 26 for 7 yards. 
Alabama,2Q,5,62,30,2,Normal,pass,26,explosive,,0.68,0.63,0.37,,M.Jones,N.Harris,,,,, 10-M.Jones complete to 22-N.Harris. 22-N.Harris runs 26 yards for a touchdown. 
Ohio State,2Q,5,65,24,1,Normal,run,3,not successful,0.40,,0.48,0.48,M.Teague,,,C.Barmore,D.Moses,0.5,0.5," 33-M.Teague to OSU 28 for 3 yards (58-C.Barmore,32-D.Moses). "
Ohio State,2Q,5,66,25,2,Normal,run,28,explosive,0.45,,0.50,0.50,J.Fields,,,,,,," 1-J.Fields scrambles, runs ob at BAMA 44 for 28 yards. "
Ohio State,2Q,5,67,26,1,Normal,run,29,explosive,0.50,,0.52,0.52,M.Teague,,,J.Battle,,1,, 33-M.Teague to BAMA 15 for 29 yards (9-J.Battle). 
Ohio State,2Q,5,68,27,1,Red Zone,run,3,not successful,0.46,,0.50,0.54,M.Teague,,,D.Moses,,1,, 33-M.Teague to BAMA 12 for 3 yards (32-D.Moses). 
Ohio State,2Q,5,69,28,2,Red Zone,run,-4,not successful,0.43,,0.48,0.56,M.Teague,,,C.Allen,,1,, 33-M.Teague to BAMA 16 for -4 yards (4-C.Allen). 
Ohio State,2Q,5,70,29,3,Red Zone,no play,8,successful,,,0.50,,,,,,,,," 1-J.Fields incomplete. Intended for 88-J.Ruckert. Penalty on BAMA 9-J.Battle, Personal Foul, 8 yards, enforced at BAMA 16. No Play. "
Ohio State,2Q,5,71,30,1,Red Zone,pass,,not successful,,0.50,0.48,0.54,,J.Fields,G.Wilson,,,,, 1-J.Fields incomplete. Intended for 5-G.Wilson. 
Ohio State,2Q,5,72,31,2,Red Zone,run,2,not successful,0.40,,0.46,0.56,M.Teague,,,C.Allen,D.Moses,0.5,0.5," 33-M.Teague to BAMA 6 for 2 yards (4-C.Allen,32-D.Moses). "
Ohio State,2Q,5,73,32,3,Red Zone,pass,,not successful,,0.46,0.45,0.54,,J.Fields,J.Ruckert,,,,, 1-J.Fields incomplete. Intended for 88-J.Ruckert. 
Alabama,2Q,6,76,31,1,Normal,pass,,not successful,,0.65,0.61,0.35,,M.Jones,J.Metchie,,,,, 10-M.Jones incomplete. Intended for 8-J.Metchie. 
Alabama,2Q,6,78,33,2,Normal,pass,16,explosive,,0.67,0.63,0.34,,M.Jones,J.Metchie,T.Borland,,1,, 10-M.Jones complete to 8-J.Metchie. 8-J.Metchie to BAMA 36 for 16 yards (32-T.Borland). 
Alabama,2Q,6,79,34,1,Normal,run,6,successful,0.58,,0.64,0.36,N.Harris,,,W.Davis,,1,, 22-N.Harris to BAMA 42 for 6 yards (52-W.Davis). 
Alabama,2Q,6,80,35,2,Normal,pass,44,explosive,,0.68,0.65,0.35,,M.Jones,D.Smith,J.Proctor,,1,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith pushed ob at OSU 14 for 44 yards (41-J.Proctor). 
