Team,Play_num_team,Drive,Play_num_drive,Quarter,New_q,New_q_team,Play_type,Result_final,1st_down,Points,SR_run_cume,SR_pass_cume,runRate_cume
Texas A&M,29,7,2,2,,,pass,Explosive,1st down,,0.13,0.38,0.54
Texas A&M,30,7,3,2,,,run,Not successful,,,0.13,0.38,0.55
Alabama,30,8,1,2,,,pass,Not successful,,,0.44,0.23,0.55
Alabama,31,8,2,2,,,pass,Explosive,1st down,,0.44,0.29,0.53
Alabama,32,8,3,2,,,run,Explosive,1st down,,0.47,0.29,0.55
Alabama,33,8,4,2,,,run,Successful,,6,0.50,0.29,0.56
Texas A&M,31,8,2,2,,,run,Not successful,,,0.12,0.38,0.57
Texas A&M,32,8,3,2,,,pass,Successful,1st down,,0.12,0.43,0.55
Texas A&M,33,8,4,2,,,pass,Successful,1st down,,0.12,0.47,0.53
Texas A&M,34,8,5,2,,,run,Not successful,,,0.11,0.47,0.55
Texas A&M,35,8,6,2,,,pass,Not successful,,,0.11,0.44,0.53
Texas A&M,36,8,7,2,,,pass,Not successful,,,0.11,0.41,0.51
Texas A&M,37,8,8,2,,,run,Not successful,,,0.11,0.41,0.53
Alabama,34,9,1,2,,,pass,Not successful,,,0.50,0.27,0.55
Alabama,35,9,2,2,,,run,Successful,1st down,,0.53,0.27,0.56
Alabama,36,9,3,2,,,run,Not successful,,,0.50,0.27,0.57
Alabama,37,9,4,2,,,run,Not successful,,,0.48,0.27,0.58
Alabama,38,10,2,3,3,3,run,Successful,,,0.50,0.27,0.59
Alabama,39,10,3,3,,,run,Not successful,,,0.48,0.27,0.61
Alabama,40,10,4,3,,,pass,Explosive,1st down,,0.48,0.31,0.59
Alabama,41,10,5,3,,,no play,Successful,1st down,,0.48,0.31,0.59
Alabama,42,10,6,3,,,run,Not successful,,,0.46,0.31,0.60
Alabama,43,10,7,3,,,pass,Successful,,,0.46,0.35,0.59
Alabama,44,10,8,3,,,run,Not successful,,,0.44,0.35,0.60
Alabama,45,10,9,3,,,run,Successful,1st down,,0.46,0.35,0.60
Alabama,46,10,10,3,,,run,Not successful,,,0.44,0.35,0.61
Alabama,47,10,11,3,,,pass,Successful,,6,0.44,0.39,0.60
Texas A&M,38,9,2,3,,3,run,Not successful,,,0.10,0.41,0.54
Texas A&M,39,9,3,3,,,pass,Explosive,1st down,,0.10,0.44,0.53
Texas A&M,40,9,4,3,,,run,Not successful,,,0.10,0.44,0.54
Texas A&M,41,9,5,3,,,run,Successful,1st down,,0.14,0.44,0.55
Texas A&M,42,9,6,3,,,run,Not successful,,,0.13,0.44,0.56
Texas A&M,43,9,7,3,,,pass,Not successful,,,0.13,0.42,0.55
Texas A&M,44,9,8,3,,,run,Not successful,,,0.13,0.42,0.56
Texas A&M,45,9,9,3,,,pass,Not successful,,,0.13,0.40,0.55
Alabama,48,11,1,3,,,no play,Successful,,,0.44,0.39,0.60
Alabama,49,11,2,3,,,run,Not successful,,,0.43,0.39,0.61
Alabama,50,11,3,3,,,pass,Not successful,,,0.43,0.37,0.60
Alabama,51,11,4,3,,,pass,Not successful,,,0.43,0.35,0.58
Texas A&M,46,10,1,3,,,run,Not successful,,,0.12,0.40,0.56
Texas A&M,47,10,2,3,,,pass,Not successful,,,0.12,0.38,0.54
Texas A&M,48,10,3,3,,,pass,Not successful,,,0.12,0.36,0.53
Texas A&M,49,10,4,3,,,pass,Explosive,1st down,,0.12,0.39,0.52
Texas A&M,50,10,5,3,,,run,Successful,,,0.15,0.39,0.53
Texas A&M,51,10,6,3,,,no play,Successful,1st down,,0.15,0.39,0.53
Texas A&M,52,10,7,3,,,pass,Not successful,,,0.15,0.38,0.52
Texas A&M,53,10,8,3,,,run,Not successful,,,0.15,0.38,0.53
Texas A&M,54,10,9,3,,,pass,Successful,,6,0.15,0.40,0.52
Alabama,52,12,2,3,,,run,Successful,,,0.45,0.35,0.59
Alabama,53,12,3,3,,,pass,Successful,1st down,,0.45,0.38,0.58
Alabama,54,12,4,3,,,run,Not successful,,,0.43,0.38,0.59
Alabama,55,12,5,3,,,pass,Not successful,,,0.43,0.36,0.58
Alabama,56,13,1,4,4,4,pass,Not successful,,,0.43,0.35,0.57
Texas A&M,55,11,1,4,,4,run,Explosive,1st down,,0.18,0.40,0.53
Texas A&M,56,11,2,4,,,run,Not successful,,,0.17,0.40,0.54
Texas A&M,57,11,3,4,,,run,Not successful,,,0.17,0.40,0.55
Texas A&M,58,11,4,4,,,no play,Successful,1st down,,0.17,0.40,0.55
Texas A&M,59,11,5,4,,,pass,Not successful,,,0.17,0.38,0.54
Texas A&M,60,11,6,4,,,pass,Not successful,,,0.17,0.37,0.53
Texas A&M,61,11,7,4,,,pass,Not successful,,,0.17,0.36,0.52
Alabama,57,14,1,4,,,run,Not successful,,,0.42,0.35,0.57
Alabama,58,14,2,4,,,run,Not successful,,,0.41,0.35,0.58
Alabama,59,14,3,4,,,pass,Not successful,,,0.41,0.33,0.57
Texas A&M,62,12,2,4,,,pass,Not successful,,,0.17,0.34,0.51
Texas A&M,63,12,3,4,,,pass,Not successful,,,0.17,0.33,0.50
Texas A&M,64,12,4,4,,,pass,Successful,1st down,,0.17,0.35,0.49
Texas A&M,65,12,5,4,,,run,Not successful,,,0.16,0.35,0.50
Texas A&M,66,12,6,4,,,pass,Not successful,,,0.16,0.34,0.49
Texas A&M,67,12,7,4,,,no play,Not successful,,,0.16,0.34,0.49
Texas A&M,68,12,8,4,,,run,Not successful,,,0.16,0.34,0.50
Alabama,60,15,1,4,,,run,Not successful,,,0.39,0.33,0.58
Alabama,61,15,2,4,,,pass,Explosive,1st down,,0.39,0.36,0.57
Alabama,62,15,3,4,,,run,Not successful,,,0.38,0.36,0.58
Alabama,63,15,4,4,,,run,Not successful,,,0.37,0.36,0.58
Alabama,64,15,5,4,,,run,Successful,1st down,,0.39,0.36,0.59
Alabama,65,15,6,4,,,run,Not successful,,,0.38,0.36,0.60
Alabama,66,15,7,4,,,pass,Successful,1st down,,0.38,0.38,0.59
Alabama,67,15,8,4,,,run,Not successful,,,0.37,0.38,0.59
Alabama,68,15,9,4,,,run,Not successful,,,0.36,0.38,0.60
Alabama,69,15,10,4,,,run,Not successful,,,0.35,0.38,0.61
Texas A&M,69,13,2,4,,,pass,Not successful,,,0.16,0.33,0.49
Texas A&M,70,13,3,4,,,pass,Successful,,,0.16,0.35,0.48
Texas A&M,71,13,4,4,,,run,Successful,1st down,,0.18,0.35,0.49
Texas A&M,72,13,5,4,,,pass,Successful,1st down,,0.18,0.37,0.49
Texas A&M,73,13,6,4,,,pass,Explosive,1st down,,0.18,0.39,0.48
Texas A&M,74,13,7,4,,,run,Not successful,,,0.18,0.39,0.49
Texas A&M,75,13,8,4,,,run,Successful,,6,0.20,0.39,0.49
