team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Alabama,4Q,11,138,59,3,Normal,pass,6,successful,,0.62,0.57,0.46,,T.Tagovailoa,J.Waddle,M.Brown,,1,,5-T.Tagovailoa complete to 17-J.Waddle. 17-J.Waddle pushed ob at BAMA 27 for 6 yards (21-M.Brown).
Alabama,4Q,11,139,60,1,Normal,run,37,explosive,0.54,,0.58,0.47,B.Robinson,,,J.Foucha,,1,,24-B.Robinson pushed ob at ARK 36 for 37 yards (7-J.Foucha).
Alabama,4Q,11,140,61,1,Normal,run,1,not successful,0.52,,0.57,0.48,K.Robinson,,,I.Nichols,,1,,2-K.Robinson to ARK 35 for 1 yard (93-I.Nichols).
Alabama,4Q,11,141,62,2,Normal,pass,15,explosive,,0.63,0.58,0.47,,T.Tagovailoa,J.Waddle,J.Foucha,,1,,5-T.Tagovailoa complete to 17-J.Waddle. 17-J.Waddle pushed ob at ARK 20 for 15 yards (7-J.Foucha).
Alabama,4Q,11,142,63,1,Normal,run,5,successful,0.54,,0.59,0.48,B.Robinson,,,H.Henry,J.Bell,0.5,0.5,"24-B.Robinson to ARK 15 for 5 yards (27-H.Henry,86-J.Bell)."
Alabama,4Q,11,143,64,2,Red Zone,run,2,not successful,0.52,,0.58,0.49,K.Robinson,,,M.Brown,,1,,2-K.Robinson to ARK 13 for 2 yards (21-M.Brown).
Alabama,4Q,11,144,65,3,Red Zone,run,5,successful,0.53,,0.58,0.50,K.Robinson,,,J.Foucha,,1,,2-K.Robinson to ARK 8 for 5 yards (7-J.Foucha).
Alabama,4Q,11,145,66,1,Red Zone,run,5,successful,0.55,,0.59,0.51,K.Robinson,,,A.Parker,,1,,2-K.Robinson to ARK 3 for 5 yards (28-A.Parker).
Alabama,4Q,11,146,67,2,Red Zone,run,0,not successful,0.53,,0.58,0.52,K.Robinson,,,J.Marshall,B.Pool,0.5,0.5,"2-K.Robinson to ARK 3 for no gain (42-J.Marshall,10-B.Pool)."
Alabama,4Q,11,147,68,3,Red Zone,run,-2,not successful,0.52,,0.57,0.52,T.Tagovailoa,,,M.Mason,,1,,5-T.Tagovailoa to ARK 5 for -2 yards (18-M.Mason).
Alabama,4Q,11,148,69,4,Red Zone,pass,,not successful,,0.61,0.56,0.52,,T.Tagovailoa,T.Shavers,,,,,5-T.Tagovailoa incomplete. Intended for 14-T.Shavers.
Arkansas,4Q,14,149,63,1,Normal,run,3,not successful,0.48,,0.42,0.50,R.Boyd,,,A.Kaho,,1,,5-R.Boyd to ARK 8 for 3 yards (10-A.Kaho).
Arkansas,4Q,14,150,64,2,Normal,run,1,not successful,0.46,,0.41,0.51,R.Boyd,,,A.Kaho,,1,,5-R.Boyd to ARK 9 for 1 yard (10-A.Kaho).
Arkansas,4Q,14,151,65,3,Normal,run,-3,not successful,0.45,,0.41,0.52,J.Jones,,,C.Barmore,,1,,9-J.Jones to ARK 6 for -3 yards (58-C.Barmore).
Alabama,4Q,12,153,70,1,Normal,run,3,not successful,0.50,,0.55,0.52,K.Robinson,,,G.Morgan,J.Foucha,0.5,0.5,"2-K.Robinson to BAMA 45 for 3 yards (31-G.Morgan,7-J.Foucha)."
Alabama,4Q,12,154,71,2,Normal,run,4,not successful,0.49,,0.55,0.53,K.Robinson,,,J.Foucha,G.Morgan,0.5,0.5,"2-K.Robinson to BAMA 49 for 4 yards (7-J.Foucha,31-G.Morgan)."
Alabama,4Q,12,155,72,3,Normal,run,4,successful,0.50,,0.55,0.54,K.Robinson,,,Z.Williams,,1,,2-K.Robinson to ARK 47 for 4 yards (56-Z.Williams).
Alabama,4Q,12,156,73,1,Normal,run,5,successful,0.51,,0.56,0.54,K.Robinson,,,G.Morgan,C.Clay,0.5,0.5,"2-K.Robinson to ARK 42 for 5 yards (31-G.Morgan,13-C.Clay)."
