team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Alabama,1Q,3,32,18,1,Normal,run,2,not successful,0.50,,0.47,0.59,N.Harris,,,T.Jeffcoat,N.Bolton,0.5,0.5," 22-N.Harris to MIZ 18 for 2 yards (18-T.Jeffcoat,32-N.Bolton). "
Alabama,1Q,3,33,19,2,Red Zone,pass,,not successful,,0.38,0.44,0.56,,M.Jones,D.Smith,,,,, 10-M.Jones incomplete. Intended for 6-D.Smith. 
Alabama,1Q,3,34,20,3,Red Zone,pass,18,explosive,,0.44,0.47,0.53,,M.Jones,J.Waddle,,,,, 10-M.Jones complete to 17-J.Waddle. 17-J.Waddle runs 18 yards for a touchdown. 
Missouri,1Q,3,37,12,1,Normal,run,-1,not successful,0.25,,0.30,0.40,T.Badie,,,M.Moore,,1,, 1-T.Badie to MIZ 44 for -1 yard (13-M.Moore). 
Missouri,1Q,3,38,13,2,Normal,run,5,not successful,0.20,,0.27,0.45,L.Rountree,,,D.Wright,,1,, 34-L.Rountree to MIZ 49 for 5 yards (3-D.Wright). 
Missouri,1Q,3,39,14,3,Normal,no play,9,successful,,,0.33,,,,,D.Moses,,1,," 3-S.Robinson sacked at MIZ 37 for -12 yards. Team penalty on BAMA, Holding, 9 yards, enforced at MIZ 49. No Play. (32-D.Moses). "
Missouri,1Q,3,40,15,1,Normal,run,0,not successful,0.17,,0.31,0.50,S.Robinson,,,J.Jobe,,1,," 3-S.Robinson to BAMA 42, FUMBLES (28-J.Jobe). 3-S.Robinson to BAMA 42 for no gain. "
Missouri,1Q,3,41,16,2,Normal,pass,,not successful,,0.29,0.29,0.46,,S.Robinson,K.Chism,,,,, 3-S.Robinson incomplete. Intended for 6-K.Chism. 
Missouri,1Q,3,42,17,3,Normal,pass,,not successful,,0.25,0.27,0.43,,S.Robinson,L.Rountree,,,,, 3-S.Robinson incomplete. Intended for 34-L.Rountree. 
Alabama,1Q,4,44,21,1,Normal,run,8,successful,0.55,,0.50,0.55,N.Harris,,,D.Nicholson,,1,, 22-N.Harris to BAMA 17 for 8 yards (11-D.Nicholson). 
Alabama,1Q,4,45,22,2,Normal,run,18,explosive,0.58,,0.52,0.57,N.Harris,,,M.Manuel,,1,, 22-N.Harris to BAMA 35 for 18 yards (3-M.Manuel). 
Alabama,1Q,4,46,23,1,Normal,pass,-2,not successful,,0.40,0.50,0.55,,M.Jones,B.Robinson,M.Manuel,D.Nicholson,0.5,0.5," 10-M.Jones complete to 4-B.Robinson. 4-B.Robinson to BAMA 33 for -2 yards (3-M.Manuel,11-D.Nicholson). "
Alabama,1Q,4,47,24,2,Normal,pass,,not successful,,0.36,0.48,0.52,,M.Jones,B.Robinson,,,,, 10-M.Jones incomplete. Intended for 4-B.Robinson. 
Alabama,1Q,4,48,25,3,Normal,pass,22,explosive,,0.42,0.50,0.50,,M.Jones,J.Metchie,M.Manuel,,1,, 10-M.Jones complete to 8-J.Metchie. 8-J.Metchie to MIZ 45 for 22 yards (3-M.Manuel). 
Alabama,1Q,4,49,26,1,Normal,pass,34,explosive,,0.46,0.52,0.48,,M.Jones,M.Forristall,T.Gillespie,,1,, 10-M.Jones complete to 87-M.Forristall. 87-M.Forristall to MIZ 11 for 34 yards (9-T.Gillespie). 
Alabama,2Q,5,50,27,1,Red Zone,pass,11,successful,,0.50,0.54,0.46,,M.Jones,J.Waddle,,,,, 10-M.Jones complete to 17-J.Waddle. 17-J.Waddle runs 11 yards for a touchdown. 
Alabama,2Q,5,51,28,1,Red Zone,pass,10,successful,,0.53,0.56,0.44,,M.Jones,J.Waddle,,,,, 10-M.Jones complete to 17-J.Waddle. 17-J.Waddle to MIZ 1 for 10 yards. 
Alabama,2Q,5,52,29,1,Red Zone,run,1,successful,0.62,,0.57,0.46,N.Harris,,,,,,, 22-N.Harris runs 1 yard for a touchdown. 
Missouri,2Q,4,55,19,1,Normal,pass,6,successful,,0.33,0.31,0.40,,C.Bazelak,D.Hazelton,D.Moses,,1,, 8-C.Bazelak complete to 7-D.Hazelton. 7-D.Hazelton to MIZ 21 for 6 yards (32-D.Moses). 
Missouri,2Q,4,56,20,2,Normal,run,10,successful,0.29,,0.35,0.44,T.Badie,,,J.Battle,,1,, 1-T.Badie to MIZ 31 for 10 yards (9-J.Battle). 
Missouri,2Q,4,57,21,1,Normal,pass,1,not successful,,0.30,0.33,0.41,,C.Bazelak,D.Parker,C.Harris,,1,, 8-C.Bazelak complete to 82-D.Parker. 82-D.Parker to MIZ 32 for 1 yard (8-C.Harris). 
Missouri,2Q,4,58,22,2,Normal,pass,,not successful,,0.27,0.32,0.39,,C.Bazelak,D.Hazelton,,,,, 8-C.Bazelak incomplete. Intended for 7-D.Hazelton. 
Missouri,2Q,4,59,23,3,Normal,pass,,not successful,,0.25,0.30,0.37,,C.Bazelak,D.Hazelton,,,,, 8-C.Bazelak incomplete. Intended for 7-D.Hazelton. 
Alabama,2Q,6,61,30,1,Normal,run,-12,not successful,0.57,,0.55,0.48,D.Smith,,,J.Bledsoe,,1,, 6-D.Smith to BAMA 12 for -12 yards (1-J.Bledsoe). 
Alabama,2Q,6,63,32,2,Normal,pass,8,not successful,,0.50,0.53,0.47,,M.Jones,J.Waddle,D.Nicholson,,1,, 10-M.Jones complete to 17-J.Waddle. 17-J.Waddle to BAMA 15 for 8 yards (11-D.Nicholson). 
Alabama,2Q,6,64,33,3,Normal,pass,5,not successful,,0.47,0.52,0.45,,M.Jones,N.Harris,N.Bolton,D.Nicholson,0.5,0.5," 10-M.Jones complete to 22-N.Harris. 22-N.Harris to BAMA 20 for 5 yards (32-N.Bolton,11-D.Nicholson). "
Missouri,2Q,5,66,25,1,Normal,pass,4,not successful,,0.23,0.29,0.35,,S.Robinson,D.Hazelton,C.Harris,,1,, 3-S.Robinson complete to 7-D.Hazelton. 7-D.Hazelton to MIZ 44 for 4 yards (8-C.Harris). 
Missouri,2Q,5,67,26,2,Normal,run,-1,not successful,0.25,,0.27,0.38,S.Robinson,,,D.Wright,,1,, 3-S.Robinson to MIZ 43 for -1 yard (3-D.Wright). 
Missouri,2Q,5,68,27,3,Normal,pass,13,successful,,0.29,0.30,0.36,,S.Robinson,D.Gicinto,J.Jobe,,1,, 3-S.Robinson complete to 14-D.Gicinto. 14-D.Gicinto to BAMA 44 for 13 yards (28-J.Jobe). 
Missouri,2Q,5,69,28,1,Normal,pass,,not successful,,0.27,0.29,0.35,,S.Robinson,D.Gicinto,,,,, 3-S.Robinson incomplete. Intended for 14-D.Gicinto. 
Missouri,2Q,5,70,29,2,Normal,pass,9,successful,,0.31,0.32,0.33,,S.Robinson,D.Hazelton,J.Battle,,1,, 3-S.Robinson complete to 7-D.Hazelton. 7-D.Hazelton to BAMA 35 for 9 yards (9-J.Battle). 
Missouri,2Q,5,71,30,3,Normal,run,3,successful,0.33,,0.35,0.36,S.Robinson,,,,,,, 3-S.Robinson to BAMA 32 for 3 yards. 
Missouri,2Q,5,72,31,1,Normal,run,9,successful,0.40,,0.37,0.38,L.Rountree,,,J.Jobe,,1,, 34-L.Rountree to BAMA 23 for 9 yards (28-J.Jobe). 
Missouri,2Q,5,73,32,2,Normal,run,8,successful,0.45,,0.39,0.41,L.Rountree,,,J.Battle,,1,, 34-L.Rountree to BAMA 15 for 8 yards (9-J.Battle). 
Missouri,2Q,5,74,33,1,Red Zone,run,2,not successful,0.42,,0.38,0.43,L.Rountree,,,D.Wright,,1,, 34-L.Rountree to BAMA 13 for 2 yards (3-D.Wright). 
Missouri,2Q,5,75,34,2,Red Zone,run,-3,not successful,0.38,,0.37,0.45,S.Robinson,,,D.Moses,,1,, 3-S.Robinson pushed ob at BAMA 16 for -3 yards (32-D.Moses). 
Missouri,2Q,5,76,35,3,Red Zone,run,6,not successful,0.36,,0.35,0.47,J.Knox,,,,,,, 9-J.Knox runs ob at BAMA 10 for 6 yards. 
Alabama,2Q,7,80,36,1,Normal,run,4,not successful,0.53,,0.50,0.47,N.Harris,,,N.Bolton,,1,, 22-N.Harris to BAMA 24 for 4 yards (32-N.Bolton). 
Alabama,2Q,7,81,37,2,Normal,pass,13,successful,,0.50,0.52,0.45,,M.Jones,D.Smith,E.Rakestraw,,1,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith to BAMA 37 for 13 yards (2-E.Rakestraw). 
Alabama,2Q,7,83,39,1,Normal,pass,3,not successful,,0.47,0.50,0.44,,M.Jones,N.Harris,J.Bledsoe,D.Nicholson,0.5,0.5," 10-M.Jones complete to 22-N.Harris. 22-N.Harris to BAMA 35 for 3 yards (1-J.Bledsoe,11-D.Nicholson). "
Alabama,2Q,7,84,40,2,Normal,pass,13,successful,,0.50,0.51,0.43,,M.Jones,J.Waddle,,,,, 10-M.Jones complete to 17-J.Waddle. 17-J.Waddle to BAMA 48 for 13 yards. 
Alabama,2Q,7,85,41,1,Normal,pass,14,successful,,0.52,0.53,0.42,,M.Jones,D.Smith,M.Manuel,,1,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith to MIZ 38 for 14 yards (3-M.Manuel). 
Alabama,2Q,7,86,42,1,Normal,pass,2,not successful,,0.50,0.51,0.41,,M.Jones,D.Smith,E.Rakestraw,,1,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith to MIZ 36 for 2 yards (2-E.Rakestraw). 
Alabama,2Q,7,87,43,2,Normal,run,9,successful,0.56,,0.53,0.42,B.Robinson,,,M.Utsey,,1,, 4-B.Robinson to MIZ 27 for 9 yards (90-M.Utsey). 
Alabama,2Q,7,88,44,1,Normal,run,4,not successful,0.53,,0.51,0.44,B.Robinson,,,T.Jeffcoat,,1,, 4-B.Robinson to MIZ 23 for 4 yards (18-T.Jeffcoat). 
Alabama,2Q,7,89,45,2,Normal,pass,,not successful,,0.48,0.50,0.43,,M.Jones,B.Robinson,,,,, 10-M.Jones incomplete. Intended for 4-B.Robinson. 
Alabama,2Q,7,90,46,3,Normal,pass,23,explosive,,0.50,0.51,0.41,,M.Jones,J.Waddle,,,,, 10-M.Jones complete to 17-J.Waddle. 17-J.Waddle runs 23 yards for a touchdown. 
Missouri,2Q,6,94,37,1,Normal,run,2,not successful,0.33,,0.34,0.48,S.Robinson,,,L.Ray,,1,, 3-S.Robinson to MIZ 27 for 2 yards (18-L.Ray). 
Missouri,2Q,6,95,38,2,Normal,run,6,successful,0.38,,0.36,0.50,L.Rountree,,,M.Moore,,1,, 34-L.Rountree to MIZ 33 for 6 yards (13-M.Moore). 
Missouri,2Q,6,96,39,3,Normal,pass,7,successful,,0.35,0.38,0.48,,S.Robinson,B.Banister,,,,, 3-S.Robinson complete to 11-B.Banister. 11-B.Banister to MIZ 40 for 7 yards. 
Missouri,2Q,6,97,40,1,Normal,run,3,not successful,0.35,,0.37,0.50,K.Abrams-Draine,,,C.Harris,,1,, 15-K.Abrams-Draine to MIZ 43 for 3 yards (8-C.Harris). 
Missouri,2Q,6,98,41,2,Normal,pass,-5,not successful,,0.33,0.36,0.49,,S.Robinson,S.Robinson,,,,," 3-S.Robinson complete to 3-S.Robinson. 3-S.Robinson to MIZ 31 for -12 yards. Penalty on MIZ 3-S.Robinson, Illegal Forward Pass, 5 yards, enforced at MIZ 31. "
Missouri,3Q,7,100,42,1,Normal,run,3,not successful,0.33,,0.35,0.50,J.Knox,,,D.Wright,,1,, 9-J.Knox to MIZ 28 for 3 yards (3-D.Wright). 
